gen,filename,PCE,donor
41,38_50_86_28_38,17.286603,PBCT-2F
49,39_64_39,17.285999,PBCT-2F
33,39_88_39,17.282022,PBCT-2F
31,39_118_5,17.281429,PBCT-2F
63,39_28_41_156_39,17.279188,PBCT-2F
74,39_3_130_61_66,17.277275,PBCT-2F
17,39_134_64,17.274118,PBCT-2F
60,45_126_9,17.271324,PBCT-2F
63,39_63_39,17.271162,PBCT-2F
68,39_69_39,17.26989,PBCT-2F
19,39_108_64,17.26942,PBCT-2F
96,39_132_21,17.26782,PBCT-2F
10,39_92_65,17.265853,PBCT-2F
77,39_130_130_7_36,17.265654,PBCT-2F
18,39_48_86_48_22,17.263038,PBCT-2F
63,39_133_130_133_44,17.262724,PBCT-2F
42,66_158_86_28_66,17.259215,PBCT-2F
60,48_118_39,17.259149,PBCT-2F
82,39_3_130_56_6,17.258821,PBCT-2F
8,27_100_25,17.257341,PBCT-2F
33,39_134_29,17.255132,PBCT-2F
68,23_126_0,17.253901,PBCT-2F
4,39_92_60,17.252293,PBCT-2F
14,61_100_6,17.252228,PBCT-2F
28,27_130_64,17.251603,PBCT-2F
24,39_134_1,17.247612,PBCT-2F
31,39_134_9,17.246796,PBCT-2F
22,39_108_28,17.242915,PBCT-2F
59,56_29_86_28_56,17.242083,PBCT-2F
22,39_106_65,17.241065,PBCT-2F
90,50_78_39,17.240813,PBCT-2F
8,25_50_86_50_25,17.239766,PBCT-2F
53,39_133_130_133_54,17.234978,PBCT-2F
5,65_100_54,17.23416,PBCT-2F
94,39_114_0,17.233096,PBCT-2F
96,39_50_130_159_66,17.231985,PBCT-2F
53,10_28_86_3_10,17.231449,PBCT-2F
2,27_100_29,17.230527,PBCT-2F
30,39_76_86_76_52,17.229371,PBCT-2F
18,39_134_10,17.227574,PBCT-2F
99,39_130_127_111_1,17.226608,PBCT-2F
64,32_99_86_28_32,17.225431,PBCT-2F
45,48_115_39,17.224576,PBCT-2F
46,39_130_130_110_65,17.224233,PBCT-2F
77,39_103_9,17.22312,PBCT-2F
84,39_50_130_50_49,17.222468,PBCT-2F
10,9_100_27,17.221431,PBCT-2F
97,39_3_127_3_44,17.219093,PBCT-2F
84,39_3_130_3_67,17.217504,PBCT-2F
42,39_50_86_58_18,17.216156,PBCT-2F
8,46_92_39,17.215895,PBCT-2F
12,39_108_29,17.214635,PBCT-2F
18,39_134_38,17.214521,PBCT-2F
15,39_92_30,17.211592,PBCT-2F
44,47_28_86_3_47,17.211463,PBCT-2F
45,36_15_86_28_36,17.207549,PBCT-2F
45,15_28_86_29_15,17.204351,PBCT-2F
31,39_104_130_90_39,17.204285,PBCT-2F
31,39_67_39,17.20259,PBCT-2F
7,46_100_65,17.201888,PBCT-2F
30,44_28_86_15_44,17.197473,PBCT-2F
11,15_50_86_50_65,17.194716,PBCT-2F
82,39_66_130_66_39,17.194505,PBCT-2F
14,46_134_39,17.191913,PBCT-2F
51,47_15_86_28_47,17.188078,PBCT-2F
54,3_126_27,17.186129,PBCT-2F
79,3_126_65,17.183819,PBCT-2F
58,23_126_65,17.181554,PBCT-2F
54,4_28_86_100_4,17.180095,PBCT-2F
52,39_29_46_28_39,17.178122,PBCT-2F
16,33_100_49,17.177071,PBCT-2F
9,25_100_33,17.176777,PBCT-2F
90,39_130_127_55_54,17.176478,PBCT-2F
22,66_50_86_15_66,17.174027,PBCT-2F
14,25_50_86_71_25,17.166647,PBCT-2F
8,27_100_33,17.163327,PBCT-2F
12,1_50_86_50_25,17.160265,PBCT-2F
34,39_108_32,17.157123,PBCT-2F
60,39_130_127_115_2,17.155743,PBCT-2F
17,39_108_46,17.15294,PBCT-2F
30,39_113_19,17.152901,PBCT-2F
81,39_130_130_148_5,17.148572,PBCT-2F
30,39_76_86_76_53,17.147093,PBCT-2F
11,39_113_21,17.146417,PBCT-2F
92,39_78_57,17.146058,PBCT-2F
28,4_28_86_153_4,17.143865,PBCT-2F
34,0_28_86_76_0,17.143209,PBCT-2F
57,36_28_86_29_36,17.141597,PBCT-2F
58,10_28_86_15_10,17.14065,PBCT-2F
8,27_100_54,17.136221,PBCT-2F
65,36_28_86_15_36,17.134727,PBCT-2F
42,16_118_39,17.129855,PBCT-2F
50,53_126_65,17.123604,PBCT-2F
40,39_50_39_28_39,17.12102,PBCT-2F
20,60_50_86_50_60,17.114759,PBCT-2F
13,30_100_65,17.113208,PBCT-2F
21,39_48_65_50_39,17.112011,PBCT-2F
7,65_100_46,17.111834,PBCT-2F
61,39_130_127_50_5,17.110264,PBCT-2F
87,39_3_130_3_5,17.110013,PBCT-2F
9,65_50_86_50_15,17.108966,PBCT-2F
15,9_50_86_49_9,17.107355,PBCT-2F
47,39_130_127_25_34,17.106963,PBCT-2F
69,39_113_18,17.106817,PBCT-2F
31,39_108_4,17.106593,PBCT-2F
92,12_100_0,17.10654,PBCT-2F
13,39_108_54,17.105889,PBCT-2F
31,32_83_64,17.100258,PBCT-2F
33,64_28_86_76_64,17.099564,PBCT-2F
60,39_133_130_133_11,17.099142,PBCT-2F
47,39_133_130_165_62,17.099073,PBCT-2F
32,39_134_26,17.098477,PBCT-2F
92,39_133_130_133_35,17.098228,PBCT-2F
7,15_50_86_50_9,17.096493,PBCT-2F
7,65_100_27,17.095999,PBCT-2F
70,39_100_130_168_63,17.093287,PBCT-2F
17,0_71_86_153_0,17.09076,PBCT-2F
40,39_28_129_153_39,17.089707,PBCT-2F
67,14_126_66,17.088716,PBCT-2F
17,49_100_64,17.086629,PBCT-2F
14,39_113_51,17.085143,PBCT-2F
64,44_28_86_156_44,17.078461,PBCT-2F
14,25_50_86_50_1,17.076741,PBCT-2F
6,9_50_86_50_15,17.076714,PBCT-2F
29,39_50_86_83_5,17.075717,PBCT-2F
72,39_43_130_43_64,17.074646,PBCT-2F
40,15_50_86_15_15,17.074424,PBCT-2F
39,39_167_130_167_25,17.069957,PBCT-2F
65,27_135_33,17.062793,PBCT-2F
13,25_50_86_4_25,17.062537,PBCT-2F
79,39_78_40,17.058054,PBCT-2F
18,15_135_64,17.057627,PBCT-2F
56,61_28_86_99_61,17.055284,PBCT-2F
51,39_28_127_156_35,17.054671,PBCT-2F
24,29_153_86_153_29,17.052588,PBCT-2F
12,25_50_86_50_15,17.045109,PBCT-2F
8,27_100_60,17.044524,PBCT-2F
20,39_134_12,17.044242,PBCT-2F
12,28_50_86_50_25,17.043974,PBCT-2F
1,39_21_20,17.040537,PBCT-2F
20,25_113_86_113_25,17.040043,PBCT-2F
17,28_50_86_50_9,17.039063,PBCT-2F
12,9_50_86_50_32,17.037596,PBCT-2F
12,39_92_44,17.036423,PBCT-2F
13,35_108_39,17.03565,PBCT-2F
27,60_100_65,17.031299,PBCT-2F
56,39_130_127_92_41,17.030899,PBCT-2F
9,25_71_86_71_25,17.029265,PBCT-2F
12,33_50_86_50_33,17.028344,PBCT-2F
78,39_113_20,17.027567,PBCT-2F
52,39_133_130_133_37,17.026037,PBCT-2F
27,39_108_34,17.022987,PBCT-2F
64,39_3_130_3_53,17.021544,PBCT-2F
39,15_28_86_158_15,17.015815,PBCT-2F
91,39_62_39,17.014865,PBCT-2F
21,63_118_64,17.013982,PBCT-2F
9,27_104_65,17.013731,PBCT-2F
29,38_130_64,17.011961,PBCT-2F
6,46_100_54,17.00905,PBCT-2F
86,39_130_127_36_54,17.008627,PBCT-2F
84,39_130_127_77_2,17.006503,PBCT-2F
63,7_126_65,17.005627,PBCT-2F
32,16_113_39,16.997132,PBCT-2F
13,32_50_86_50_9,16.996221,PBCT-2F
62,35_15_86_28_35,16.994372,PBCT-2F
100,39_3_127_3_42,16.984433,PBCT-2F
34,43_37_39,16.979315,PBCT-2F
27,20_134_39,16.97868,PBCT-2F
8,46_24_65,16.971707,PBCT-2F
31,39_76_86_83_61,16.969881,PBCT-2F
88,39_28_127_139_2,16.964544,PBCT-2F
59,39_26_130_26_39,16.96413,PBCT-2F
50,39_15_32_28_39,16.957456,PBCT-2F
26,45_108_39,16.956929,PBCT-2F
13,21_50_86_50_65,16.951604,PBCT-2F
11,39_92_38,16.94878,PBCT-2F
47,11_100_86_28_11,16.945993,PBCT-2F
43,39_28_95_50_39,16.944926,PBCT-2F
47,39_130_130_44_30,16.944468,PBCT-2F
37,39_108_14,16.939832,PBCT-2F
35,8_108_39,16.936411,PBCT-2F
3,47_100_27,16.935915,PBCT-2F
57,39_133_130_168_17,16.935485,PBCT-2F
14,62_113_65,16.93,PBCT-2F
41,39_78_130_55_63,16.928119,PBCT-2F
5,46_100_33,16.925708,PBCT-2F
62,45_29_86_28_45,16.925451,PBCT-2F
98,7_126_6,16.925065,PBCT-2F
100,64_126_52,16.924632,PBCT-2F
8,25_71_86_71_1,16.924567,PBCT-2F
18,46_49_86_50_46,16.917839,PBCT-2F
60,17_28_86_50_17,16.916479,PBCT-2F
25,39_134_68,16.916003,PBCT-2F
7,46_100_29,16.915112,PBCT-2F
2,46_100_46,16.91075,PBCT-2F
20,39_113_22,16.906408,PBCT-2F
24,45_135_9,16.906095,PBCT-2F
30,65_120_130_120_39,16.901433,PBCT-2F
7,65_100_36,16.886945,PBCT-2F
58,39_28_127_29_24,16.884197,PBCT-2F
100,39_127_127_127_34,16.881339,PBCT-2F
6,15_100_46,16.875347,PBCT-2F
12,44_100_65,16.872085,PBCT-2F
55,39_167_130_167_46,16.871693,PBCT-2F
39,39_39_130_126_28,16.870957,PBCT-2F
39,61_56_86_28_61,16.869636,PBCT-2F
15,33_71_86_153_33,16.868841,PBCT-2F
43,39_133_130_110_62,16.866849,PBCT-2F
9,65_12_86_6_65,16.862855,PBCT-2F
5,17_100_27,16.861505,PBCT-2F
10,25_6_86_12_25,16.860139,PBCT-2F
14,4_100_33,16.858513,PBCT-2F
10,28_50_86_50_28,16.854673,PBCT-2F
11,30_100_27,16.854424,PBCT-2F
62,68_28_86_29_68,16.850465,PBCT-2F
12,65_6_86_12_65,16.845963,PBCT-2F
10,39_92_20,16.845952,PBCT-2F
11,1_71_86_71_25,16.838377,PBCT-2F
38,12_56_86_28_12,16.837245,PBCT-2F
19,20_92_39,16.836539,PBCT-2F
72,39_125_130_125_41,16.835305,PBCT-2F
7,35_50_86_50_9,16.832923,PBCT-2F
39,39_14_86_94_40,16.83139,PBCT-2F
10,9_50_86_50_35,16.830052,PBCT-2F
71,47_104_65,16.824988,PBCT-2F
29,39_137_39,16.824259,PBCT-2F
40,39_40_39,16.823964,PBCT-2F
89,39_13_39,16.822532,PBCT-2F
32,39_113_48,16.82226,PBCT-2F
55,39_42_39,16.821178,PBCT-2F
77,39_43_127_107_39,16.820684,PBCT-2F
15,39_110_86_110_47,16.818672,PBCT-2F
81,39_105_39,16.818481,PBCT-2F
75,39_74_39,16.817811,PBCT-2F
33,46_28_86_76_46,16.817593,PBCT-2F
85,39_28_127_122_10,16.815365,PBCT-2F
6,47_100_33,16.813845,PBCT-2F
29,39_158_130_158_6,16.810186,PBCT-2F
59,39_130_129_42_15,16.807116,PBCT-2F
8,27_100_38,16.802137,PBCT-2F
22,39_113_74_153_39,16.800951,PBCT-2F
14,49_113_65,16.798967,PBCT-2F
16,15_49_86_50_15,16.791735,PBCT-2F
28,34_28_86_50_34,16.789692,PBCT-2F
9,27_113_0,16.787824,PBCT-2F
11,65_6_86_6_9,16.784438,PBCT-2F
25,36_83_9,16.781972,PBCT-2F
21,46_71_86_153_46,16.778796,PBCT-2F
34,40_134_39,16.775553,PBCT-2F
10,65_6_86_6_30,16.774225,PBCT-2F
14,44_100_49,16.773355,PBCT-2F
16,47_50_86_50_47,16.770159,PBCT-2F
40,39_12_39,16.768441,PBCT-2F
35,39_158_130_158_65,16.767787,PBCT-2F
8,65_6_86_6_65,16.763455,PBCT-2F
45,5_126_28,16.759292,PBCT-2F
43,57_126_28,16.756002,PBCT-2F
89,65_3_127_130_65,16.754705,PBCT-2F
30,67_135_65,16.753981,PBCT-2F
23,44_100_9,16.752978,PBCT-2F
39,38_56_86_28_38,16.752493,PBCT-2F
14,9_71_86_77_9,16.751982,PBCT-2F
47,21_126_0,16.751422,PBCT-2F
7,25_6_86_6_25,16.750361,PBCT-2F
38,39_37_3,16.750275,PBCT-2F
46,50_15_86_28_50,16.745667,PBCT-2F
36,39_108_50,16.743474,PBCT-2F
84,39_91_39,16.741791,PBCT-2F
27,39_134_40,16.739245,PBCT-2F
85,10_118_65,16.738823,PBCT-2F
86,51_126_0,16.737381,PBCT-2F
64,68_156_86_28_68,16.731427,PBCT-2F
4,65_100_35,16.729711,PBCT-2F
12,15_50_86_12_15,16.729488,PBCT-2F
11,63_6_86_6_63,16.728956,PBCT-2F
29,39_108_24,16.728553,PBCT-2F
35,39_0_0,16.725362,PBCT-2F
59,39_130_127_45_18,16.724024,PBCT-2F
7,9_6_86_61_9,16.720414,PBCT-2F
18,39_153_116_71_39,16.708965,PBCT-2F
34,42_153_86_28_42,16.706533,PBCT-2F
5,63_113_27,16.704458,PBCT-2F
22,61_15_86_50_61,16.703471,PBCT-2F
15,39_50_94_153_39,16.698307,PBCT-2F
8,65_6_86_106_65,16.698011,PBCT-2F
69,47_118_65,16.697614,PBCT-2F
5,65_162_86_41_65,16.697158,PBCT-2F
6,25_162_86_162_25,16.695031,PBCT-2F
9,15_50_86_131_15,16.694605,PBCT-2F
63,39_4_39,16.692624,PBCT-2F
9,15_50_86_8_0,16.692503,PBCT-2F
20,56_153_86_71_56,16.69059,PBCT-2F
35,39_167_130_167_41,16.689699,PBCT-2F
44,39_21_130_21_38,16.685197,PBCT-2F
39,39_21_130_21_44,16.68345,PBCT-2F
12,65_71_86_24_56,16.682961,PBCT-2F
14,1_6_86_6_25,16.68266,PBCT-2F
8,65_27_86_27_65,16.681395,PBCT-2F
59,2_28_86_50_2,16.678899,PBCT-2F
54,67_28_86_3_67,16.667361,PBCT-2F
37,45_28_86_158_45,16.664086,PBCT-2F
4,65_41_86_162_65,16.663389,PBCT-2F
83,39_130_127_128_13,16.663155,PBCT-2F
32,65_109_130_109_39,16.660169,PBCT-2F
28,2_15_86_28_2,16.658225,PBCT-2F
8,25_6_86_13_44,16.652266,PBCT-2F
12,27_113_60,16.650448,PBCT-2F
11,35_50_86_50_44,16.650095,PBCT-2F
12,15_6_126_6_65,16.649006,PBCT-2F
67,55_130_127_3_55,16.647012,PBCT-2F
94,8_100_6,16.642178,PBCT-2F
36,39_132_130_132_19,16.631529,PBCT-2F
9,25_162_86_162_9,16.628924,PBCT-2F
66,39_33_39,16.62783,PBCT-2F
16,39_134_31,16.624714,PBCT-2F
68,39_28_127_145_54,16.622719,PBCT-2F
22,39_153_54_113_39,16.622573,PBCT-2F
49,22_126_33,16.6224,PBCT-2F
23,5_134_39,16.619873,PBCT-2F
4,63_26_65,16.619814,PBCT-2F
8,25_63_86_162_25,16.618758,PBCT-2F
15,39_108_53,16.618623,PBCT-2F
6,25_6_86_6_1,16.6179,PBCT-2F
18,22_92_39,16.617835,PBCT-2F
12,65_50_86_10_34,16.615583,PBCT-2F
77,6_3_130_3_6,16.611752,PBCT-2F
61,68_28_86_99_68,16.611411,PBCT-2F
4,65_26_54,16.60942,PBCT-2F
6,65_41_86_41_65,16.608919,PBCT-2F
14,39_104_86_104_43,16.608019,PBCT-2F
69,39_28_127_80_14,16.606139,PBCT-2F
13,25_6_86_0_26,16.602663,PBCT-2F
19,32_7_86_50_32,16.602157,PBCT-2F
46,48_100_86_28_48,16.596255,PBCT-2F
11,25_6_86_160_46,16.593613,PBCT-2F
63,48_126_6,16.592841,PBCT-2F
6,9_6_86_6_15,16.589192,PBCT-2F
45,48_28_86_100_48,16.587071,PBCT-2F
18,39_7_38_50_39,16.586948,PBCT-2F
11,15_6_86_6_65,16.586259,PBCT-2F
40,34_28_86_56_34,16.584316,PBCT-2F
8,65_100_18,16.583274,PBCT-2F
6,47_100_47,16.582404,PBCT-2F
24,39_134_18,16.581469,PBCT-2F
12,2_100_60,16.575869,PBCT-2F
50,3_28_86_100_3,16.575298,PBCT-2F
6,9_41_86_61_9,16.571556,PBCT-2F
95,39_61_39,16.57077,PBCT-2F
79,39_43_130_43_34,16.569771,PBCT-2F
8,25_32_117_32_25,16.56663,PBCT-2F
31,39_158_130_158_56,16.566336,PBCT-2F
9,44_6_86_13_25,16.565785,PBCT-2F
90,60_3_127_130_60,16.565155,PBCT-2F
13,18_100_54,16.563636,PBCT-2F
3,25_27_86_27_25,16.560999,PBCT-2F
19,39_39_39,16.559455,PBCT-2F
5,27_100_68,16.552564,PBCT-2F
9,8_50_86_50_15,16.552327,PBCT-2F
4,27_100_14,16.551703,PBCT-2F
34,5_135_65,16.544967,PBCT-2F
10,15_6_86_43_41,16.539422,PBCT-2F
15,39_18_39,16.539117,PBCT-2F
5,14_100_29,16.532409,PBCT-2F
13,28_50_86_77_28,16.527924,PBCT-2F
14,15_71_86_71_12,16.526466,PBCT-2F
39,39_131_39,16.526142,PBCT-2F
4,9_41_86_159_9,16.519885,PBCT-2F
10,65_61_86_61_47,16.518896,PBCT-2F
76,39_130_127_107_38,16.512841,PBCT-2F
21,39_20_39,16.510013,PBCT-2F
31,43_50_86_50_43,16.50975,PBCT-2F
13,25_50_86_160_24,16.50969,PBCT-2F
68,39_43_130_116_46,16.506261,PBCT-2F
4,47_113_27,16.503145,PBCT-2F
10,15_71_86_71_15,16.502696,PBCT-2F
9,65_27_86_162_65,16.501494,PBCT-2F
59,39_45_39,16.500994,PBCT-2F
30,39_158_130_142_38,16.495934,PBCT-2F
11,35_50_86_50_68,16.494383,PBCT-2F
47,2_28_86_153_2,16.494236,PBCT-2F
82,39_100_130_102_19,16.494062,PBCT-2F
71,39_96_39,16.492475,PBCT-2F
6,25_6_117_6_25,16.488972,PBCT-2F
17,39_47_27_71_39,16.486779,PBCT-2F
7,25_63_86_63_25,16.486576,PBCT-2F
25,39_38_39,16.48306,PBCT-2F
9,9_106_86_6_9,16.482899,PBCT-2F
29,31_135_65,16.482777,PBCT-2F
37,39_158_84_158_39,16.482261,PBCT-2F
21,39_8_39,16.479022,PBCT-2F
4,46_26_27,16.478696,PBCT-2F
85,39_125_130_29_57,16.473266,PBCT-2F
8,57_100_29,16.467175,PBCT-2F
57,60_130_127_125_60,16.461859,PBCT-2F
84,39_134_130_134_39,16.459679,PBCT-2F
36,24_28_86_50_24,16.459512,PBCT-2F
7,9_92_86_92_9,16.45909,PBCT-2F
37,39_24_130_24_13,16.455061,PBCT-2F
72,42_100_0,16.451203,PBCT-2F
75,39_85_9,16.444396,PBCT-2F
22,39_50_3_12_39,16.44029,PBCT-2F
4,14_100_33,16.437868,PBCT-2F
6,9_27_86_27_15,16.432502,PBCT-2F
9,65_162_86_162_46,16.430562,PBCT-2F
7,65_41_100_162_65,16.430134,PBCT-2F
8,25_41_86_41_25,16.426774,PBCT-2F
59,31_28_86_3_31,16.426739,PBCT-2F
3,65_26_47,16.416786,PBCT-2F
8,9_61_86_117_17,16.416391,PBCT-2F
6,15_6_86_6_15,16.415324,PBCT-2F
39,37_7_86_28_37,16.415188,PBCT-2F
7,9_89_86_89_15,16.413161,PBCT-2F
66,39_47_39,16.407006,PBCT-2F
13,53_100_65,16.403108,PBCT-2F
5,9_6_117_6_9,16.400838,PBCT-2F
8,9_63_86_82_0,16.396146,PBCT-2F
2,63_26_26,16.393899,PBCT-2F
5,9_6_86_159_15,16.389719,PBCT-2F
48,22_50_86_28_22,16.389164,PBCT-2F
9,65_100_40,16.385617,PBCT-2F
12,15_6_86_6_9,16.384977,PBCT-2F
7,9_162_86_41_9,16.37906,PBCT-2F
5,15_89_86_89_9,16.377998,PBCT-2F
56,19_28_86_153_19,16.377581,PBCT-2F
37,68_46_86_28_68,16.375042,PBCT-2F
61,39_133_127_80_29,16.372885,PBCT-2F
11,9_12_86_12_35,16.369811,PBCT-2F
19,29_3_130_3_29,16.368976,PBCT-2F
86,39_43_130_43_42,16.367137,PBCT-2F
64,39_43_130_89_17,16.364717,PBCT-2F
10,65_6_86_56_20,16.362337,PBCT-2F
16,39_71_65,16.351496,PBCT-2F
51,39_75_39,16.3514,PBCT-2F
94,39_3_130_98_49,16.349664,PBCT-2F
5,36_6_86_6_1,16.342593,PBCT-2F
11,9_6_86_6_35,16.338863,PBCT-2F
6,27_100_5,16.336262,PBCT-2F
33,40_100_64,16.331336,PBCT-2F
5,9_143_86_143_15,16.330037,PBCT-2F
45,39_78_130_146_62,16.324214,PBCT-2F
53,31_28_86_15_31,16.321518,PBCT-2F
78,4_130_127_3_4,16.311331,PBCT-2F
37,39_39_130_39_34,16.310855,PBCT-2F
20,39_9_39,16.308395,PBCT-2F
4,15_89_86_162_9,16.305678,PBCT-2F
9,9_61_86_126_3,16.305338,PBCT-2F
38,39_39_130_155_45,16.303664,PBCT-2F
5,25_27_86_27_15,16.303597,PBCT-2F
46,39_97_130_97_21,16.302782,PBCT-2F
5,38_6_86_6_4,16.30224,PBCT-2F
2,9_41_117_162_9,16.297091,PBCT-2F
9,65_162_86_162_15,16.295676,PBCT-2F
4,9_41_86_162_15,16.288553,PBCT-2F
6,38_6_86_152_38,16.286978,PBCT-2F
6,64_15_130_15_64,16.285743,PBCT-2F
4,65_100_20,16.284403,PBCT-2F
2,39_60_60,16.284359,PBCT-2F
71,53_135_9,16.283209,PBCT-2F
65,39_130_127_44_31,16.282817,PBCT-2F
11,64_15_130_133_65,16.27913,PBCT-2F
65,39_23_39,16.278012,PBCT-2F
42,39_132_130_38_5,16.271514,PBCT-2F
10,25_6_86_6_67,16.265037,PBCT-2F
57,11_113_33,16.261582,PBCT-2F
17,9_133_130_15_65,16.259813,PBCT-2F
70,39_60_66,16.259798,PBCT-2F
4,36_6_86_6_4,16.253414,PBCT-2F
15,48_71_86_71_9,16.253406,PBCT-2F
11,28_6_86_141_28,16.253394,PBCT-2F
99,39_28_127_146_46,16.252086,PBCT-2F
37,39_24_130_24_40,16.247448,PBCT-2F
1,63_113_23,16.24384,PBCT-2F
42,39_24_130_24_24,16.24004,PBCT-2F
11,65_15_130_133_64,16.239806,PBCT-2F
6,65_113_23,16.239397,PBCT-2F
6,9_6_117_6_15,16.23624,PBCT-2F
8,65_15_130_15_65,16.235429,PBCT-2F
4,38_6_86_6_38,16.235078,PBCT-2F
12,65_133_130_133_64,16.233104,PBCT-2F
15,15_50_86_92_23,16.232103,PBCT-2F
20,25_92_64,16.231763,PBCT-2F
13,32_50_86_145_32,16.231177,PBCT-2F
4,9_162_86_162_15,16.229331,PBCT-2F
5,9_162_86_41_15,16.22893,PBCT-2F
10,65_133_130_133_65,16.228232,PBCT-2F
20,36_12_86_12_36,16.228116,PBCT-2F
17,65_133_130_15_29,16.221747,PBCT-2F
34,39_24_130_24_3,16.219673,PBCT-2F
11,35_6_86_6_9,16.218544,PBCT-2F
41,39_24_130_144_17,16.217625,PBCT-2F
34,39_24_130_24_52,16.217066,PBCT-2F
38,39_39_130_39_8,16.21324,PBCT-2F
7,15_41_86_41_9,16.21277,PBCT-2F
16,9_15_130_133_65,16.211559,PBCT-2F
9,64_133_130_15_65,16.211553,PBCT-2F
33,52_50_86_15_52,16.211052,PBCT-2F
8,48_100_65,16.208658,PBCT-2F
29,42_76_86_28_42,16.20413,PBCT-2F
33,39_55_39,16.202936,PBCT-2F
11,65_6_86_24_52,16.201249,PBCT-2F
12,35_89_86_89_9,16.198323,PBCT-2F
8,65_100_16,16.198042,PBCT-2F
2,35_6_86_6_15,16.195085,PBCT-2F
6,65_15_130_15_64,16.194496,PBCT-2F
17,65_133_130_133_55,16.186214,PBCT-2F
3,36_6_86_6_36,16.181615,PBCT-2F
16,65_133_130_133_1,16.177481,PBCT-2F
14,64_133_130_133_65,16.176309,PBCT-2F
40,39_167_130_164_51,16.175531,PBCT-2F
27,43_12_86_50_43,16.173079,PBCT-2F
10,15_6_86_35_15,16.172527,PBCT-2F
13,64_50_130_15_0,16.171737,PBCT-2F
20,20_135_65,16.168964,PBCT-2F
23,57_15_86_28_57,16.164244,PBCT-2F
51,16_28_86_29_16,16.163866,PBCT-2F
63,13_100_0,16.162829,PBCT-2F
7,25_163_117_163_25,16.159495,PBCT-2F
17,64_15_130_133_64,16.159071,PBCT-2F
62,39_130_129_51_58,16.158975,PBCT-2F
30,39_149_130_149_65,16.15611,PBCT-2F
29,39_17_130_17_1,16.155749,PBCT-2F
10,65_15_130_15_1,16.146836,PBCT-2F
12,65_15_130_133_1,16.14681,PBCT-2F
8,29_133_130_15_0,16.145276,PBCT-2F
10,65_133_130_15_64,16.142661,PBCT-2F
14,43_71_86_71_43,16.1419,PBCT-2F
13,42_113_65,16.139979,PBCT-2F
4,64_15_130_15_65,16.139713,PBCT-2F
13,0_15_130_133_64,16.13734,PBCT-2F
8,25_159_86_159_34,16.13511,PBCT-2F
13,1_15_130_133_65,16.134332,PBCT-2F
12,0_133_130_15_29,16.128965,PBCT-2F
9,65_133_130_70_64,16.126319,PBCT-2F
10,0_15_130_133_29,16.125144,PBCT-2F
15,43_71_86_6_43,16.117919,PBCT-2F
14,1_15_130_15_65,16.117131,PBCT-2F
11,0_133_130_133_0,16.1161,PBCT-2F
8,64_133_130_133_64,16.111922,PBCT-2F
60,49_130_127_132_49,16.108182,PBCT-2F
12,61_133_130_15_65,16.105743,PBCT-2F
15,9_133_130_133_55,16.104245,PBCT-2F
32,31_28_86_158_31,16.10376,PBCT-2F
7,15_27_86_159_15,16.102476,PBCT-2F
5,4_6_86_46_4,16.102409,PBCT-2F
7,44_89_86_89_15,16.098533,PBCT-2F
9,65_41_86_41_22,16.096916,PBCT-2F
49,39_17_39,16.096885,PBCT-2F
47,39_21_127_21_61,16.093729,PBCT-2F
14,43_79_86_50_43,16.092665,PBCT-2F
73,39_19_39,16.084293,PBCT-2F
12,0_15_130_133_49,16.083301,PBCT-2F
4,36_6_117_143_27,16.081247,PBCT-2F
11,9_70_130_133_64,16.081045,PBCT-2F
9,29_15_130_133_0,16.076745,PBCT-2F
7,64_15_130_15_1,16.071455,PBCT-2F
51,16_3_86_28_16,16.071037,PBCT-2F
16,64_15_130_50_65,16.070125,PBCT-2F
7,64_133_130_15_66,16.06554,PBCT-2F
7,15_41_86_41_15,16.065348,PBCT-2F
13,65_15_130_139_65,16.062973,PBCT-2F
30,39_122_39,16.058266,PBCT-2F
24,52_50_86_153_52,16.055312,PBCT-2F
11,0_133_130_15_33,16.052664,PBCT-2F
10,29_133_130_15_66,16.052187,PBCT-2F
5,38_41_86_162_15,16.049473,PBCT-2F
9,64_15_130_15_15,16.04853,PBCT-2F
1,29_92_29,16.047778,PBCT-2F
45,39_24_130_27_57,16.037968,PBCT-2F
9,65_92_60,16.035721,PBCT-2F
16,1_15_130_15_29,16.033783,PBCT-2F
42,39_6_39,16.027442,PBCT-2F
10,64_70_130_133_65,16.026179,PBCT-2F
14,64_133_130_19_64,16.024527,PBCT-2F
10,9_15_130_15_1,16.023693,PBCT-2F
35,39_21_130_21_16,16.017575,PBCT-2F
54,39_16_39,16.017381,PBCT-2F
15,1_15_130_15_1,16.014938,PBCT-2F
14,57_50_86_50_43,16.014843,PBCT-2F
1,35_6_86_6_35,16.009932,PBCT-2F
3,63_92_26,16.008387,PBCT-2F
14,39_65_65,16.008217,PBCT-2F
3,5_6_86_6_4,16.005629,PBCT-2F
9,66_133_130_15_29,16.00176,PBCT-2F
25,21_49_86_50_21,15.998172,PBCT-2F
12,64_4_130_133_65,15.988277,PBCT-2F
7,29_15_130_133_66,15.983987,PBCT-2F
6,65_70_130_133_64,15.983217,PBCT-2F
8,65_41_86_63_35,15.979609,PBCT-2F
10,3_113_33,15.977287,PBCT-2F
12,0_15_130_15_1,15.976543,PBCT-2F
11,29_15_130_15_29,15.973832,PBCT-2F
8,64_15_130_133_1,15.966781,PBCT-2F
