GA,NFA_index,donor_index,predicted_score,NFA_smiles,donor_SMILES
6,523,958,371.2925532,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)c1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)C1=C2C(C(=O)N1C)=C(N(C)C2=O)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,c1sc2c3c(n(CC)c2c1)cc(s3)c1sc2c3c(n(CC)c2c1)cc(s3)c1sc2c3c(n(CC)c2c1)cc(s3)c1sc(c(c1O)S)c1sc(c(c1O)S)c1sc(c(c1O)S)
7,660,873,384.382763,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)C1=C2C(C(=O)N1CC)=C(N(CC)C2=O)c1c2c(N=S=N2)c(c2nsnc12)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,c1sc(c2c1c(C#N)ccc2)c1sc(c2c1c(C#N)ccc2)c1sc(c2c1c(C#N)ccc2)c1sc2-c3c(OC(CC)(CC)c2c1)cc(s3)c1sc(c2c1c(C#N)ccc2)c1sc(c2c1c(C#N)ccc2)
7,973,373,378.1626125,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c2c(N=S=N2)c(c2nsnc12)C=CC=Cc1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,c1c(OCC)c(OCC)c(OCC)cc1c1c(OCC)c(OCC)c(OCC)cc1c1sc(c2c1cc(OC)cc2)c1sc(c2c1cc(OC)cc2)c1c(OCC)c(OCC)c(OCC)cc1c1c(OCC)c(OCC)c(OCC)cc1
7,660,955,366.8680405,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)C1=C2C(C(=O)N1CC)=C(N(CC)C2=O)c1c2c(N=S=N2)c(c2nsnc12)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,c1cc2c(s1)c1c(C2)cc(s1)c1cc2c(s1)c1c(C2)cc(s1)c1cc2c(s1)c1c(C2)cc(s1)c1cc2c(s1)c1c(C2)cc(s1)c1cc2c(s1)c1c(C2)cc(s1)c1cc2c(c3sc(CC)c(Cl)c3Cl)c3c(c(c4sc(CC)c(c4Cl)Cl)c2s1)cc(s3)
7,660,909,366.1987211,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)C1=C2C(C(=O)N1CC)=C(N(CC)C2=O)c1c2c(N=S=N2)c(c2nsnc12)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,c1oc2cc(oc2c1)c1oc2cc(oc2c1)c1sc(c2c1cc(C)c(OC)c2)c1sc(c2c1cc(C)c(OC)c2)c1oc2cc(oc2c1)c1oc2cc(oc2c1)
7,973,995,365.8761855,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c2c(N=S=N2)c(c2nsnc12)C=CC=Cc1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,c1c(C)cc(s1)c1c(C)cc(s1)c1sc(c2c1cc(C)c(C)c2)C=Cc1sc(c2c1cc(C)c(C)c2)C=Cc1c(C)cc(s1)c1c(C)cc(s1)
7,660,924,363.7516017,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)C1=C2C(C(=O)N1CC)=C(N(CC)C2=O)c1c2c(N=S=N2)c(c2nsnc12)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,c1sc(c2c1CC[C@@H](N(=O)=O)C2)c1sc(c2c1cc(OC)c(OC)c2)c1sc(c2c1cc(OC)c(OC)c2)c1sc(c2c1CC[C@@H](N(=O)=O)C2)c1sc(c2c1CC[C@@H](N(=O)=O)C2)c1sc(c2c1CC[C@@H](N(=O)=O)C2)
7,973,955,361.8211906,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c2c(N=S=N2)c(c2nsnc12)C=CC=Cc1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,c1cc2c(s1)c1c(C2)cc(s1)c1cc2c(s1)c1c(C2)cc(s1)c1cc2c(s1)c1c(C2)cc(s1)c1cc2c(s1)c1c(C2)cc(s1)c1cc2c(s1)c1c(C2)cc(s1)c1cc2c(c3sc(CC)c(Cl)c3Cl)c3c(c(c4sc(CC)c(c4Cl)Cl)c2s1)cc(s3)
7,973,970,361.6227552,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c2c(N=S=N2)c(c2nsnc12)C=CC=Cc1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,N1c2cscc2N(CC1)c1sc(c2c1cc(OC)c(OC)c2)c1sc(c2c1cc(OC)c(OC)c2)N1c2cscc2N(CC1)N1c2cscc2N(CC1)N1c2cscc2N(CC1)
7,660,906,359.8251763,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)C1=C2C(C(=O)N1CC)=C(N(CC)C2=O)c1c2c(N=S=N2)c(c2nsnc12)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,c(s1)c2scnc2c1c(s1)c2scnc2c1c(s1)c2scnc2c1c1sc(c2c1cc(OC)c(OC)c2)c(s1)c2scnc2c1c(s1)c2scnc2c1
7,973,902,356.8203139,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c2c(N=S=N2)c(c2nsnc12)C=CC=Cc1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,C1=[S]c2cscc2[S]=C1c1sc(c2c1cc(C)c(OC)c2)C1=[S]c2cscc2[S]=C1c1sc(c2c1cc(C)c(OC)c2)C1=[S]c2cscc2[S]=C1C1=[S]c2cscc2[S]=C1
7,660,633,356.3555676,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)C1=C2C(C(=O)N1CC)=C(N(CC)C2=O)c1c2c(N=S=N2)c(c2nsnc12)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,c1sc2c3c(n(CC)c2c1)cc(s3)c1sc2c3c(n(CC)c2c1)cc(s3)c1cc(CC)c([se]1)c1sc2c3c(n(CC)c2c1)cc(s3)c1cc(CC)c([se]1)c1cc(CC)c([se]1)
7,973,393,356.333945,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c2c(N=S=N2)c(c2nsnc12)C=CC=Cc1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,c1sc(c2c1cc(OC)c(OC)c2)c1sc(c2c1cc(OC)c(OC)c2)c1c(OC)c(F)c(c(OC)c1F)c1c(OC)c(F)c(c(OC)c1F)c1c(OC)c(F)c(c(OC)c1F)c1c(OC)c(F)c(c(OC)c1F)
7,973,851,356.1857988,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c2c(N=S=N2)c(c2nsnc12)C=CC=Cc1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,c1sc(c2c1CCC[C@H]2O)c1sc2-c3c(C(CC)(CC)c2c1)cc(s3)c1sc2-c3c(C(CC)(CC)c2c1)cc(s3)c1sc(c2c1CCC[C@H]2O)c1sc(c2c1CCC[C@H]2O)c1sc(c2c1CCC[C@H]2O)
7,660,549,356.0976193,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)C1=C2C(C(=O)N1CC)=C(N(CC)C2=O)c1c2c(N=S=N2)c(c2nsnc12)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,c1c(CC)c(ccc1)c1c(CC)c(ccc1)c1sc(c2c1cc(OC)cc2)c1sc(c2c1cc(OC)cc2)c1c(CC)c(ccc1)c1c(CC)c(ccc1)
7,973,806,353.9348541,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c2c(N=S=N2)c(c2nsnc12)C=CC=Cc1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,c1sc(c2c1[C@H](C(=O)C)CCC2)c1sc(c2c1[C@H](C(=O)C)CCC2)c1sc(c2c1[C@H](C(=O)C)CCC2)c1sc(c2c1cc(C)c(OC)c2)c1sc(c2c1cc(C)c(OC)c2)c1sc(c2c1[C@H](C(=O)C)CCC2)
7,929,783,353.2506848,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c2c(N=S=N2)c(c2nsnc12)c1c(F)c(F)c(c2nc(CC)c(nc12)CC)c1c2c(N=S=N2)c(c2nsnc12)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,c1sc(c2c1c(C#N)ccc2)c1sc(c2c1c(C#N)ccc2)c1sc(c2c1c(C#N)ccc2)c1sc(c2c1c(C#N)ccc2)c1sc(c2c1cc(OC)c(OC)c2)c1sc(c2c1c(C#N)ccc2)
7,973,904,351.8651882,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c2c(N=S=N2)c(c2nsnc12)C=CC=Cc1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,c1cc2c(c3sc(CC)c(Cl)c3Cl)c3c(c(c4sc(CC)c(c4Cl)Cl)c2s1)cc(s3)c1sc(c2c1cc(OC)cc2)c1sc(c2c1cc(OC)cc2)c1sc(c2c1cc(OC)cc2)c1sc(c2c1cc(OC)cc2)c1sc(c2c1cc(OC)cc2)
7,973,706,351.8135425,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c2c(N=S=N2)c(c2nsnc12)C=CC=Cc1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,c1sc2c3c(n(CC)c2c1)cc(s3)c1sc2c3c(n(CC)c2c1)cc(s3)c1sc2c3c(n(CC)c2c1)cc(s3)c1sc2c3c(n(CC)c2c1)cc(s3)c1sc2c3c(n(CC)c2c1)cc(s3)c1sc2c3c(n(CC)c2c1)cc(s3)
7,973,709,351.8135425,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c2c(N=S=N2)c(c2nsnc12)C=CC=Cc1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,c1sc2c3c(n(CC)c2c1)cc(s3)c1sc2c3c(n(CC)c2c1)cc(s3)c1sc2c3c(n(CC)c2c1)cc(s3)c1sc2c3c(n(CC)c2c1)cc(s3)c1sc2c3c(n(CC)c2c1)cc(s3)c1sc2c3c(n(CC)c2c1)cc(s3)
7,973,707,351.8135425,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c2c(N=S=N2)c(c2nsnc12)C=CC=Cc1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,c1sc2c3c(n(CC)c2c1)cc(s3)c1sc2c3c(n(CC)c2c1)cc(s3)c1sc2c3c(n(CC)c2c1)cc(s3)c1sc2c3c(n(CC)c2c1)cc(s3)c1sc2c3c(n(CC)c2c1)cc(s3)c1sc2c3c(n(CC)c2c1)cc(s3)
7,973,710,351.8135425,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c2c(N=S=N2)c(c2nsnc12)C=CC=Cc1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,c1sc2c3c(n(CC)c2c1)cc(s3)c1sc2c3c(n(CC)c2c1)cc(s3)c1sc2c3c(n(CC)c2c1)cc(s3)c1sc2c3c(n(CC)c2c1)cc(s3)c1sc2c3c(n(CC)c2c1)cc(s3)c1sc2c3c(n(CC)c2c1)cc(s3)
7,973,708,351.8135425,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c2c(N=S=N2)c(c2nsnc12)C=CC=Cc1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,c1sc2c3c(n(CC)c2c1)cc(s3)c1sc2c3c(n(CC)c2c1)cc(s3)c1sc2c3c(n(CC)c2c1)cc(s3)c1sc2c3c(n(CC)c2c1)cc(s3)c1sc2c3c(n(CC)c2c1)cc(s3)c1sc2c3c(n(CC)c2c1)cc(s3)
7,660,709,351.6329251,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)C1=C2C(C(=O)N1CC)=C(N(CC)C2=O)c1c2c(N=S=N2)c(c2nsnc12)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,c1sc2c3c(n(CC)c2c1)cc(s3)c1sc2c3c(n(CC)c2c1)cc(s3)c1sc2c3c(n(CC)c2c1)cc(s3)c1sc2c3c(n(CC)c2c1)cc(s3)c1sc2c3c(n(CC)c2c1)cc(s3)c1sc2c3c(n(CC)c2c1)cc(s3)
7,523,373,351.2235456,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)c1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)C1=C2C(C(=O)N1C)=C(N(C)C2=O)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,c1c(OCC)c(OCC)c(OCC)cc1c1c(OCC)c(OCC)c(OCC)cc1c1sc(c2c1cc(OC)cc2)c1sc(c2c1cc(OC)cc2)c1c(OCC)c(OCC)c(OCC)cc1c1c(OCC)c(OCC)c(OCC)cc1
7,973,822,348.0936756,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c2c(N=S=N2)c(c2nsnc12)C=CC=Cc1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,C/C=C\1/OCCC(OCC1)C=CC/C=C\1/OCCC(OCC1)C=CC/C=C\1/OCCC(OCC1)C=Cc1sc(c2c1cc(OC)c(OC)c2)c1sc(c2c1cc(OC)c(OC)c2)C/C=C\1/OCCC(OCC1)C=C
7,973,924,346.5265082,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c2c(N=S=N2)c(c2nsnc12)C=CC=Cc1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,c1sc(c2c1CC[C@@H](N(=O)=O)C2)c1sc(c2c1cc(OC)c(OC)c2)c1sc(c2c1cc(OC)c(OC)c2)c1sc(c2c1CC[C@@H](N(=O)=O)C2)c1sc(c2c1CC[C@@H](N(=O)=O)C2)c1sc(c2c1CC[C@@H](N(=O)=O)C2)
7,973,909,345.8348807,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c2c(N=S=N2)c(c2nsnc12)C=CC=Cc1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,c1oc2cc(oc2c1)c1oc2cc(oc2c1)c1sc(c2c1cc(C)c(OC)c2)c1sc(c2c1cc(C)c(OC)c2)c1oc2cc(oc2c1)c1oc2cc(oc2c1)
7,660,947,344.766906,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)C1=C2C(C(=O)N1CC)=C(N(CC)C2=O)c1c2c(N=S=N2)c(c2nsnc12)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,c1sc(c2c1ccc(F)c2)C=Cc1sc2-c3c(C(CC)(CC)c2c1)cc(s3)c1sc2-c3c(C(CC)(CC)c2c1)cc(s3)c1sc(c2c1ccc(F)c2)C=Cc1sc(c2c1ccc(F)c2)C=Cc1sc(c2c1ccc(F)c2)C=C
7,929,873,344.5037124,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c2c(N=S=N2)c(c2nsnc12)c1c(F)c(F)c(c2nc(CC)c(nc12)CC)c1c2c(N=S=N2)c(c2nsnc12)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,c1sc(c2c1c(C#N)ccc2)c1sc(c2c1c(C#N)ccc2)c1sc(c2c1c(C#N)ccc2)c1sc2-c3c(OC(CC)(CC)c2c1)cc(s3)c1sc(c2c1c(C#N)ccc2)c1sc(c2c1c(C#N)ccc2)
7,973,992,344.1973517,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c2c(N=S=N2)c(c2nsnc12)C=CC=Cc1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,c1sc(c2c1cc(OC)c(OC)c2)c1sc(c2c1cc(OC)c(OC)c2)c1sc(c2c1cccc2F)c1sc(c2c1cccc2F)c1sc(c2c1cccc2F)c1sc(c2c1cccc2F)
7,660,578,343.8601422,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)C1=C2C(C(=O)N1CC)=C(N(CC)C2=O)c1c2c(N=S=N2)c(c2nsnc12)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,c1sc(c2c1[C@H](C(F)(F)F)CCC2)c1sc(c2c1cc(OC)c(OC)c2)c1sc(c2c1cc(OC)c(OC)c2)c1sc(c2c1[C@H](C(F)(F)F)CCC2)c1sc(c2c1[C@H](C(F)(F)F)CCC2)c1sc(c2c1[C@H](C(F)(F)F)CCC2)
7,973,953,343.6983728,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c2c(N=S=N2)c(c2nsnc12)C=CC=Cc1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,c1sc2-c3c(OC(CC)(CC)c2c1)cc(s3)c1sc2c3c(n(CC)c2c1)cc(s3)c1sc2-c3c(OC(CC)(CC)c2c1)cc(s3)c1sc2-c3c(OC(CC)(CC)c2c1)cc(s3)c1sc2-c3c(OC(CC)(CC)c2c1)cc(s3)c1sc2c3c(n(CC)c2c1)cc(s3)
7,973,795,343.1244809,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c2c(N=S=N2)c(c2nsnc12)C=CC=Cc1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,c1c2nc(C)c(C)nc2c(s1)c1c2nc(C)c(C)nc2c(s1)c1c2nc(C)c(C)nc2c(s1)c1c2nc(C)c(C)nc2c(s1)c1c2nc(C)c(C)nc2c(s1)c1c2nc(C)c(C)nc2c(s1)
7,660,845,341.4763826,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)C1=C2C(C(=O)N1CC)=C(N(CC)C2=O)c1c2c(N=S=N2)c(c2nsnc12)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,c1sc(c2c1C[C@H](F)[C@@H](F)C2)C=Cc1sc(c2c1C[C@H](F)[C@@H](F)C2)C=Cc1sc(c2c1C[C@H](F)[C@@H](F)C2)C=Cc1sc(c2c1cc(OC)c(OC)c2)c1sc(c2c1cc(OC)c(OC)c2)c1sc(c2c1C[C@H](F)[C@@H](F)C2)C=C
7,929,561,339.9083901,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c2c(N=S=N2)c(c2nsnc12)c1c(F)c(F)c(c2nc(CC)c(nc12)CC)c1c2c(N=S=N2)c(c2nsnc12)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,c1c2nc(c3c(c(c(OCC)c(c3F)F)F)F)c(c3c(F)c(F)c(OCC)c(F)c3F)nc2c(c(c1F)F)c1c2nc(c3c(c(c(OCC)c(c3F)F)F)F)c(c3c(F)c(F)c(OCC)c(F)c3F)nc2c(c(c1F)F)c1sc(c2c1cc(OC)cc2)c1sc(c2c1cc(OC)cc2)c1c2nc(c3c(c(c(OCC)c(c3F)F)F)F)c(c3c(F)c(F)c(OCC)c(F)c3F)nc2c(c(c1F)F)c1c2nc(c3c(c(c(OCC)c(c3F)F)F)F)c(c3c(F)c(F)c(OCC)c(F)c3F)nc2c(c(c1F)F)
7,660,822,339.7254144,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)C1=C2C(C(=O)N1CC)=C(N(CC)C2=O)c1c2c(N=S=N2)c(c2nsnc12)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,C/C=C\1/OCCC(OCC1)C=CC/C=C\1/OCCC(OCC1)C=CC/C=C\1/OCCC(OCC1)C=Cc1sc(c2c1cc(OC)c(OC)c2)c1sc(c2c1cc(OC)c(OC)c2)C/C=C\1/OCCC(OCC1)C=C
7,523,851,338.4187648,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)c1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)C1=C2C(C(=O)N1C)=C(N(C)C2=O)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,c1sc(c2c1CCC[C@H]2O)c1sc2-c3c(C(CC)(CC)c2c1)cc(s3)c1sc2-c3c(C(CC)(CC)c2c1)cc(s3)c1sc(c2c1CCC[C@H]2O)c1sc(c2c1CCC[C@H]2O)c1sc(c2c1CCC[C@H]2O)
