gen,filename,PCE,acceptor
76,260_99_100111,20.425153,39_28_86_28_39,
76,1050_99_111100,20.392313,39_28_86_28_39,
76,260_99_001111,20.381428,39_28_86_28_39,
76,687_99_111001,20.378393,39_28_86_28_39,
76,1024_99_100111,20.365818,39_28_86_28_39,
76,1050_99_110011,20.364921,39_28_86_28_39,
76,576_99_100111,20.329677,39_28_86_50_39,
76,920_99_111001,20.328721,39_29_86_28_39,
76,1024_99_110011,20.328709,39_28_86_28_39,
76,1050_99_001111,20.269311,39_28_86_15_39,
76,920_99_100111,20.255715,39_15_86_28_39,
76,1050_99_101011,20.254401,39_28_86_29_39,
76,687_99_001111,20.252499,39_28_86_28_39,
76,260_99_111001,20.251064,39_28_86_28_39,
76,920_99_111100,20.238807,39_15_86_28_39,
76,1024_99_111001,20.034691,39_28_86_15_39,
76,260_99_110011,19.950218,39_28_86_29_39,
76,453_99_111001,19.774788,39_126_39,
76,754_99_100111,19.533563,39_28_86_15_39,
76,260_99_000011,18.892801,39_28_86_28_39,
76,260_99_101000,18.798201,39_28_86_28_39,
76,1024_99_011000,18.343327,39_28_86_28_39,
76,1024_99_010100,18.222392,39_126_39,
76,576_531_100111,18.060861,39_126_39,
76,920_666_110011,17.698284,39_126_39,
76,1024_189_110011,17.460531,39_28_86_28_39,
76,1050_968_111100,17.437571,39_28_86_28_39,
76,687_241_111001,16.795587,39_28_86_28_39,
76,1050_358_110011,16.036085,39_126_39,
77,1050_99_111001,20.648055,39_28_86_28_39,
77,1050_99_100111,20.623266,39_28_86_28_39,
77,920_99_110011,20.502439,39_15_86_28_39,
77,260_99_100111,20.425153,39_28_86_28_39,
77,1050_99_111100,20.392313,39_28_86_28_39,
77,260_99_001111,20.381428,39_28_86_28_39,
77,687_99_111001,20.378393,39_28_86_28_39,
77,1024_99_100111,20.365818,39_28_86_28_39,
77,1050_99_110011,20.364921,39_28_86_28_39,
77,576_99_100111,20.329677,39_28_86_50_39,
77,920_99_111001,20.328721,39_29_86_28_39,
77,1024_99_110011,20.328709,39_28_86_28_39,
77,861_99_100111,20.275307,39_126_39,
77,1050_99_001111,20.269311,39_28_86_15_39,
77,920_99_100111,20.255715,39_15_86_28_39,
77,1050_99_101011,20.254401,39_28_86_29_39,
77,687_99_001111,20.252499,39_28_86_28_39,
77,920_99_111100,20.238807,39_15_86_28_39,
77,1024_99_001111,19.962578,39_15_86_28_39,
77,920_99_100011,19.870074,39_28_86_28_39,
77,1037_99_100111,19.747099,39_126_39,
77,1050_99_010101,19.740724,39_28_86_28_39,
77,423_99_100111,19.537097,39_28_86_28_39,
77,1050_85_100111,18.877476,39_28_86_28_39,
77,687_99_000110,18.584444,39_28_86_28_39,
77,687_99_011000,18.508303,39_28_86_28_39,
77,920_99_000010,18.116629,39_28_86_28_39,
77,920_1114_110011,17.841962,39_28_86_28_39,
77,260_160_100111,17.544530,39_28_86_28_39,
77,1050_664_101011,17.393153,39_15_86_28_39,
77,1050_821_100111,17.220304,39_28_86_28_39,
77,1024_1160_110011,17.118967,39_28_86_28_39,
78,1050_99_111001,20.648055,39_28_86_28_39,
78,1050_99_100111,20.623266,39_28_86_28_39,
78,920_99_110011,20.502439,39_15_86_28_39,
78,260_99_100111,20.425153,39_28_86_28_39,
78,1050_99_111100,20.392313,39_28_86_28_39,
78,260_99_001111,20.381428,39_28_86_28_39,
78,687_99_111001,20.378393,39_28_86_28_39,
78,1024_99_100111,20.365818,39_28_86_28_39,
78,1050_99_110011,20.364921,39_28_86_28_39,
78,576_99_100111,20.329677,39_28_86_50_39,
78,920_99_111001,20.328721,39_29_86_28_39,
78,1024_99_110011,20.328709,39_28_86_28_39,
78,260_99_101011,20.290179,39_15_86_28_39,
78,399_99_100111,20.288483,39_126_39,
78,861_99_100111,20.275307,39_126_39,
78,920_99_101011,20.273389,39_28_86_50_39,
78,1050_99_001111,20.269311,39_28_86_15_39,
78,920_99_100111,20.255715,39_15_86_28_39,
78,1050_99_101011,20.254401,39_28_86_29_39,
78,861_99_110011,20.231415,39_28_86_50_39,
78,1050_99_110101,20.026297,39_28_86_50_39,
78,260_99_111100,19.976171,39_15_86_28_39,
78,687_99_010111,19.935330,39_29_86_28_39,
78,260_99_110010,19.317291,39_15_86_28_39,
78,1024_99_000011,18.331731,39_28_86_15_39,
78,1050_360_111001,17.731396,39_28_86_28_39,
78,1050_346_100111,17.577583,39_28_86_28_39,
78,1050_99_000000,17.460277,39_28_86_28_39,
78,687_598_111001,17.142684,39_3_86_28_39,
78,260_998_111001,16.758086,39_3_86_28_39,
78,1050_1030_111001,16.541150,39_28_86_28_39,
78,1024_590_100111,16.041089,39_28_86_28_39,
79,1050_99_111001,20.648055,39_28_86_28_39,
79,1050_99_100111,20.623266,39_28_86_28_39,
79,920_99_110011,20.502439,39_15_86_28_39,
79,260_99_100111,20.425153,39_28_86_28_39,
79,1050_99_111100,20.392313,39_28_86_28_39,
79,260_99_001111,20.381428,39_28_86_28_39,
79,687_99_111001,20.378393,39_28_86_28_39,
79,1024_99_100111,20.365818,39_28_86_28_39,
79,1050_99_110011,20.364921,39_28_86_28_39,
79,576_99_100111,20.329677,39_28_86_50_39,
79,920_99_111001,20.328721,39_29_86_28_39,
79,1024_99_110011,20.328709,39_28_86_28_39,
79,260_99_101011,20.290179,39_15_86_28_39,
79,399_99_100111,20.288483,39_126_39,
79,861_99_100111,20.275307,39_126_39,
79,920_99_101011,20.273389,39_28_86_50_39,
79,920_99_100111,20.255715,39_15_86_28_39,
79,1050_99_110110,20.184884,39_28_86_50_39,
79,1024_99_101011,20.152218,39_29_86_28_39,
79,1050_99_011101,20.144343,39_28_86_50_39,
79,1050_99_111010,20.117023,39_126_39,
79,861_99_001111,20.008255,39_126_39,
79,260_99_111100,19.976171,39_15_86_28_39,
79,1050_99_001011,19.691592,39_28_86_28_39,
79,260_99_100011,19.655372,39_28_86_28_39,
79,576_99_110100,19.515739,39_126_39,
79,687_99_100001,18.231093,39_28_86_15_39,
79,260_322_001111,17.341173,39_28_86_28_39,
79,1024_99_010000,17.291231,39_28_86_28_39,
79,260_250_100111,17.093549,39_28_86_28_39,
79,920_537_111001,16.984740,39_28_86_28_39,
79,260_1184_101011,16.502729,39_28_86_28_39,
80,1050_99_111001,20.648055,39_28_86_28_39,
80,1050_99_100111,20.623266,39_28_86_28_39,
80,920_99_110011,20.502439,39_15_86_28_39,
80,260_99_100111,20.425153,39_28_86_28_39,
80,1050_99_111100,20.392313,39_28_86_28_39,
80,260_99_001111,20.381428,39_28_86_28_39,
80,687_99_111001,20.378393,39_28_86_28_39,
80,1024_99_100111,20.365818,39_28_86_28_39,
80,1050_99_110011,20.364921,39_28_86_28_39,
80,576_99_100111,20.329677,39_28_86_50_39,
80,920_99_111001,20.328721,39_29_86_28_39,
80,1024_99_110011,20.328709,39_28_86_28_39,
80,260_99_101011,20.290179,39_15_86_28_39,
80,399_99_100111,20.288483,39_126_39,
80,861_99_100111,20.275307,39_126_39,
80,920_99_101011,20.273389,39_28_86_50_39,
80,920_99_100111,20.255715,39_15_86_28_39,
80,920_99_001111,20.187350,39_28_86_15_39,
80,324_99_110011,19.773810,39_126_39,
80,1050_99_101000,19.098369,39_28_86_28_39,
80,920_99_001010,18.995437,39_28_86_28_39,
80,576_99_010010,18.824457,39_126_39,
80,576_99_010000,18.151348,39_28_86_15_39,
80,260_99_000100,17.760200,39_28_86_28_39,
80,920_988_101011,17.626098,39_28_86_28_39,
80,1024_686_100111,17.526806,39_28_86_28_39,
80,687_103_111001,17.381644,39_28_86_28_39,
80,260_406_001111,17.056955,39_28_86_28_39,
80,861_1021_100111,16.976572,39_28_86_28_39,
80,260_385_001111,16.748033,39_28_86_28_39,
80,920_578_100111,16.614991,39_28_86_28_39,
80,1024_966_100111,16.597583,39_28_86_28_39,
81,1050_99_111001,20.648055,39_28_86_28_39,
81,1050_99_100111,20.623266,39_28_86_28_39,
81,920_99_110011,20.502439,39_15_86_28_39,
81,260_99_100111,20.425153,39_28_86_28_39,
81,1050_99_111100,20.392313,39_28_86_28_39,
81,260_99_001111,20.381428,39_28_86_28_39,
81,687_99_111001,20.378393,39_28_86_28_39,
81,1024_99_100111,20.365818,39_28_86_28_39,
81,1050_99_110011,20.364921,39_28_86_28_39,
81,576_99_100111,20.329677,39_28_86_50_39,
81,920_99_111001,20.328721,39_29_86_28_39,
81,1024_99_110011,20.328709,39_28_86_28_39,
81,260_99_101011,20.290179,39_15_86_28_39,
81,399_99_100111,20.288483,39_126_39,
81,861_99_100111,20.275307,39_126_39,
81,920_99_101011,20.273389,39_28_86_50_39,
81,1050_99_001111,20.269311,39_28_86_15_39,
81,368_99_111001,20.256965,39_28_86_29_39,
81,920_99_100111,20.255715,39_15_86_28_39,
81,920_99_001111,20.187350,39_28_86_15_39,
81,1050_99_110110,20.184884,39_28_86_50_39,
81,920_99_011010,19.421662,39_29_86_28_39,
81,1024_99_100110,19.281657,39_28_86_28_39,
81,920_99_100001,19.183600,39_28_86_28_39,
81,1050_99_110000,19.180086,39_28_86_28_39,
81,206_99_111100,19.178102,39_28_86_28_39,
81,920_99_001010,18.995437,39_28_86_28_39,
81,260_99_001100,18.567932,39_28_86_28_39,
81,260_962_100111,17.411901,39_28_86_28_39,
81,1050_357_110011,17.368957,39_28_86_28_39,
81,861_646_100111,17.120043,39_28_86_28_39,
81,687_566_111001,16.660930,39_28_86_28_39,
82,260_99_111101,20.777369,39_126_39,
82,1050_99_111001,20.648055,39_28_86_28_39,
82,1050_99_100111,20.623266,39_28_86_28_39,
82,920_99_110011,20.502439,39_15_86_28_39,
82,260_99_100111,20.425153,39_28_86_28_39,
82,1050_99_111100,20.392313,39_28_86_28_39,
82,260_99_001111,20.381428,39_28_86_28_39,
82,687_99_111001,20.378393,39_28_86_28_39,
82,1024_99_100111,20.365818,39_28_86_28_39,
82,1050_99_110011,20.364921,39_28_86_28_39,
82,576_99_100111,20.329677,39_28_86_50_39,
82,920_99_111001,20.328721,39_29_86_28_39,
82,1024_99_110011,20.328709,39_28_86_28_39,
82,260_99_101011,20.290179,39_15_86_28_39,
82,399_99_100111,20.288483,39_126_39,
82,861_99_100111,20.275307,39_126_39,
82,920_99_101011,20.273389,39_28_86_50_39,
82,1050_99_001111,20.269311,39_28_86_15_39,
82,1024_99_101011,20.152218,39_29_86_28_39,
82,687_99_110101,20.074259,39_28_86_50_39,
82,920_99_110001,20.007751,39_28_86_28_39,
82,260_99_110011,19.950218,39_28_86_29_39,
82,920_99_100011,19.870074,39_28_86_28_39,
82,1024_99_010011,19.453590,39_15_86_28_39,
82,260_99_101100,19.371797,39_15_86_28_39,
82,1050_99_000110,19.090449,39_28_86_28_39,
82,920_99_001010,18.995437,39_28_86_28_39,
82,1024_99_001110,18.977881,39_28_86_15_39,
82,920_99_001100,18.726689,39_28_86_28_39,
82,260_99_000110,18.598667,39_28_86_28_39,
82,1024_156_111001,17.656925,39_28_86_28_39,
82,1050_310_111100,16.817787,39_28_86_28_39,
83,260_99_111101,20.777369,39_126_39,
83,1050_99_111001,20.648055,39_28_86_28_39,
83,1050_99_100111,20.623266,39_28_86_28_39,
83,920_99_110011,20.502439,39_15_86_28_39,
83,260_99_100111,20.425153,39_28_86_28_39,
83,1050_99_111100,20.392313,39_28_86_28_39,
83,399_99_111001,20.382363,39_28_86_50_39,
83,260_99_001111,20.381428,39_28_86_28_39,
83,687_99_111001,20.378393,39_28_86_28_39,
83,1024_99_100111,20.365818,39_28_86_28_39,
83,1050_99_110011,20.364921,39_28_86_28_39,
83,576_99_100111,20.329677,39_28_86_50_39,
83,920_99_111001,20.328721,39_29_86_28_39,
83,1024_99_110011,20.328709,39_28_86_28_39,
83,260_99_101011,20.290179,39_15_86_28_39,
83,399_99_100111,20.288483,39_126_39,
83,861_99_100111,20.275307,39_126_39,
83,920_99_101011,20.273389,39_28_86_50_39,
83,1024_99_111001,20.034691,39_28_86_15_39,
83,687_99_110011,19.993518,39_28_86_29_39,
83,260_99_110011,19.950218,39_28_86_29_39,
83,1050_99_001101,19.743771,39_28_86_28_39,
83,1050_99_101100,19.689388,39_28_86_28_39,
83,516_99_100111,19.682522,39_126_39,
83,260_99_110001,19.529306,39_28_86_28_39,
83,920_99_010100,18.956179,39_28_86_28_39,
83,399_65_100111,18.364261,39_28_86_50_39,
83,1050_99_000100,18.094914,39_28_86_28_39,
83,920_99_000000,17.353992,39_28_86_28_39,
83,1050_710_001111,17.224512,39_28_86_28_39,
83,1024_730_001111,16.531723,39_28_86_28_39,
83,1050_240_111100,15.954058,39_28_86_28_39,
84,260_99_111101,20.777369,39_126_39,
84,1050_99_111001,20.648055,39_28_86_28_39,
84,1050_99_100111,20.623266,39_28_86_28_39,
84,920_99_110011,20.502439,39_15_86_28_39,
84,260_99_100111,20.425153,39_28_86_28_39,
84,1050_99_111100,20.392313,39_28_86_28_39,
84,399_99_111001,20.382363,39_28_86_50_39,
84,260_99_001111,20.381428,39_28_86_28_39,
84,687_99_111001,20.378393,39_28_86_28_39,
84,1024_99_100111,20.365818,39_28_86_28_39,
84,1050_99_110011,20.364921,39_28_86_28_39,
84,576_99_100111,20.329677,39_28_86_50_39,
84,920_99_111001,20.328721,39_29_86_28_39,
84,1024_99_110011,20.328709,39_28_86_28_39,
84,260_99_101011,20.290179,39_15_86_28_39,
84,399_99_100111,20.288483,39_126_39,
84,1050_99_001111,20.269311,39_28_86_15_39,
84,687_99_001111,20.252499,39_28_86_28_39,
84,260_99_111001,20.251064,39_28_86_28_39,
84,1024_99_101011,20.152218,39_29_86_28_39,
84,399_99_111100,20.111643,39_126_39,
84,17_99_111001,20.012063,39_28_86_3_39,
84,1024_99_001111,19.962578,39_15_86_28_39,
84,773_99_111001,19.827458,39_126_39,
84,1050_99_011001,19.767268,39_28_86_28_39,
84,1050_99_000111,19.711450,39_28_86_28_39,
84,260_99_110001,19.529306,39_28_86_28_39,
84,1024_731_110011,18.081781,39_28_86_28_39,
84,1050_1198_100111,17.410239,39_28_86_28_39,
84,1024_99_010000,17.291231,39_28_86_28_39,
84,260_330_001111,16.958672,39_28_86_28_39,
84,920_917_110011,16.826271,39_28_86_28_39,
85,260_99_111101,20.777369,39_126_39,
85,1050_99_111001,20.648055,39_28_86_28_39,
85,1050_99_100111,20.623266,39_28_86_28_39,
85,920_99_110011,20.502439,39_15_86_28_39,
85,260_99_100111,20.425153,39_28_86_28_39,
85,1050_99_111100,20.392313,39_28_86_28_39,
85,399_99_111001,20.382363,39_28_86_50_39,
85,260_99_001111,20.381428,39_28_86_28_39,
85,687_99_111001,20.378393,39_28_86_28_39,
85,1024_99_100111,20.365818,39_28_86_28_39,
85,1050_99_110011,20.364921,39_28_86_28_39,
85,576_99_100111,20.329677,39_28_86_50_39,
85,920_99_111001,20.328721,39_29_86_28_39,
85,1024_99_110011,20.328709,39_28_86_28_39,
85,260_99_101011,20.290179,39_15_86_28_39,
85,399_99_100111,20.288483,39_126_39,
85,260_99_111001,20.251064,39_28_86_28_39,
85,1024_99_111001,20.034691,39_28_86_15_39,
85,260_99_110101,20.030059,39_28_86_29_39,
85,1050_99_110101,20.026297,39_28_86_50_39,
85,260_99_110011,19.950218,39_28_86_29_39,
85,1024_99_101100,19.149451,39_15_86_28_39,
85,1050_99_001001,19.064679,39_28_86_28_39,
85,260_99_100100,19.039403,39_28_86_28_39,
85,260_99_010100,18.735252,39_28_86_28_39,
85,920_99_001100,18.726689,39_28_86_28_39,
85,260_291_110011,18.411702,39_28_86_28_39,
85,687_99_001000,17.817167,39_28_86_28_39,
85,399_498_110011,17.652458,39_28_86_28_39,
85,920_1103_110011,17.604700,39_28_86_28_39,
85,1050_831_100111,17.243352,39_126_39,
85,1050_351_111101,16.896319,39_28_86_28_39,
86,260_99_111101,20.777369,39_126_39,
86,1050_99_111001,20.648055,39_28_86_28_39,
86,1050_99_100111,20.623266,39_28_86_28_39,
86,920_99_110011,20.502439,39_15_86_28_39,
86,260_99_100111,20.425153,39_28_86_28_39,
86,1050_99_111100,20.392313,39_28_86_28_39,
86,399_99_111001,20.382363,39_28_86_50_39,
86,260_99_001111,20.381428,39_28_86_28_39,
86,687_99_111001,20.378393,39_28_86_28_39,
86,1024_99_100111,20.365818,39_28_86_28_39,
86,1050_99_110011,20.364921,39_28_86_28_39,
86,576_99_100111,20.329677,39_28_86_50_39,
86,920_99_111001,20.328721,39_29_86_28_39,
86,1024_99_110011,20.328709,39_28_86_28_39,
86,260_99_101011,20.290179,39_15_86_28_39,
86,399_99_100111,20.288483,39_126_39,
86,920_99_100111,20.255715,39_15_86_28_39,
86,1050_99_011101,20.144343,39_28_86_50_39,
86,1024_99_111100,20.132498,39_28_86_15_39,
86,1024_99_111001,20.034691,39_28_86_15_39,
86,260_99_110011,19.950218,39_28_86_29_39,
86,260_99_100101,19.617822,39_28_86_28_39,
86,687_99_101100,19.566255,39_28_86_28_39,
86,260_99_100110,19.404829,39_28_86_28_39,
86,260_99_011100,19.369932,39_28_86_15_39,
86,687_99_001010,18.650239,39_28_86_28_39,
86,1024_99_010010,18.216821,39_126_39,
86,1050_189_111100,17.746865,39_28_86_28_39,
86,260_1175_101011,17.190913,39_126_39,
86,399_615_100111,17.053871,39_28_86_15_39,
86,260_520_101011,16.986510,39_28_86_15_39,
86,1050_970_111001,16.975789,39_3_86_28_39,
87,260_99_111101,20.777369,39_126_39,
87,1050_99_111001,20.648055,39_28_86_28_39,
87,1050_99_100111,20.623266,39_28_86_28_39,
87,920_99_110011,20.502439,39_15_86_28_39,
87,260_99_100111,20.425153,39_28_86_28_39,
87,1050_99_111100,20.392313,39_28_86_28_39,
87,399_99_111001,20.382363,39_28_86_50_39,
87,260_99_001111,20.381428,39_28_86_28_39,
87,687_99_111001,20.378393,39_28_86_28_39,
87,1024_99_100111,20.365818,39_28_86_28_39,
87,1050_99_110011,20.364921,39_28_86_28_39,
87,576_99_100111,20.329677,39_28_86_50_39,
87,920_99_111001,20.328721,39_29_86_28_39,
87,1024_99_110011,20.328709,39_28_86_28_39,
87,260_99_101011,20.290179,39_15_86_28_39,
87,399_99_100111,20.288483,39_126_39,
87,1050_99_101011,20.254401,39_28_86_29_39,
87,260_99_111001,20.251064,39_28_86_28_39,
87,578_99_111001,19.966175,39_28_86_15_39,
87,260_99_110011,19.950218,39_28_86_29_39,
87,1050_99_010110,19.613034,39_126_39,
87,399_99_110001,19.433644,39_28_86_15_39,
87,260_99_001010,18.945576,39_28_86_28_39,
87,399_99_010000,18.670818,39_28_86_28_39,
87,1050_99_010000,18.256292,39_28_86_28_39,
87,399_179_111100,17.654657,39_28_86_28_39,
87,1050_37_001111,17.559078,39_28_86_28_39,
87,1050_751_001111,17.463277,39_28_86_28_39,
87,260_51_001111,16.998922,39_28_86_28_39,
87,260_114_100111,16.886812,39_28_86_28_39,
87,399_18_100111,16.625479,39_28_86_28_39,
87,260_358_110011,15.760074,39_142_86_28_39,
88,260_99_111101,20.777369,39_126_39,
88,1050_99_111001,20.648055,39_28_86_28_39,
88,1050_99_100111,20.623266,39_28_86_28_39,
88,920_99_110011,20.502439,39_15_86_28_39,
88,260_99_100111,20.425153,39_28_86_28_39,
88,1050_99_111100,20.392313,39_28_86_28_39,
88,399_99_111001,20.382363,39_28_86_50_39,
88,260_99_001111,20.381428,39_28_86_28_39,
88,687_99_111001,20.378393,39_28_86_28_39,
88,1024_99_100111,20.365818,39_28_86_28_39,
88,1050_99_110011,20.364921,39_28_86_28_39,
88,576_99_100111,20.329677,39_28_86_50_39,
88,920_99_111001,20.328721,39_29_86_28_39,
88,1024_99_110011,20.328709,39_28_86_28_39,
88,260_99_101011,20.290179,39_15_86_28_39,
88,399_99_100111,20.288483,39_126_39,
88,920_99_101011,20.273389,39_28_86_50_39,
88,920_99_100111,20.255715,39_15_86_28_39,
88,260_99_111001,20.251064,39_28_86_28_39,
88,687_99_100111,20.128083,39_28_86_15_39,
88,687_99_110011,19.993518,39_28_86_29_39,
88,1024_99_001111,19.962578,39_15_86_28_39,
88,260_99_110011,19.950218,39_28_86_29_39,
88,576_99_110100,19.515739,39_126_39,
88,410_99_110011,19.423173,39_126_39,
88,1050_756_100111,17.397812,39_28_86_28_39,
88,260_737_100111,17.236876,39_126_39,
88,260_931_100111,17.104699,39_3_86_28_39,
88,1050_114_100111,16.912653,39_28_86_28_39,
88,260_715_100111,16.824780,39_28_86_28_39,
88,1050_227_111100,16.578399,39_28_86_28_39,
88,260_1015_101011,16.000248,39_28_86_15_39,
89,260_99_111101,20.777369,39_126_39,
89,1050_99_111001,20.648055,39_28_86_28_39,
89,1050_99_100111,20.623266,39_28_86_28_39,
89,920_99_110011,20.502439,39_15_86_28_39,
89,579_99_100111,20.470919,39_28_86_50_39,
89,260_99_100111,20.425153,39_28_86_28_39,
89,1050_99_111100,20.392313,39_28_86_28_39,
89,399_99_111001,20.382363,39_28_86_50_39,
89,260_99_001111,20.381428,39_28_86_28_39,
89,687_99_111001,20.378393,39_28_86_28_39,
89,1024_99_100111,20.365818,39_28_86_28_39,
89,1050_99_110011,20.364921,39_28_86_28_39,
89,576_99_100111,20.329677,39_28_86_50_39,
89,920_99_111001,20.328721,39_29_86_28_39,
89,1024_99_110011,20.328709,39_28_86_28_39,
89,260_99_101011,20.290179,39_15_86_28_39,
89,399_99_100111,20.288483,39_126_39,
89,687_99_100111,20.128083,39_28_86_15_39,
89,260_99_110011,19.950218,39_28_86_29_39,
89,399_99_100110,19.659178,39_126_39,
89,1024_99_010010,18.216821,39_126_39,
89,1050_1026_100111,18.180052,39_28_86_28_39,
89,1050_99_000100,18.094914,39_28_86_28_39,
89,920_729_111001,17.932144,39_28_86_28_39,
89,920_887_111001,17.805850,39_28_86_28_39,
89,260_1033_110011,17.540792,39_28_86_28_39,
89,260_814_101011,17.443687,39_28_86_15_39,
89,399_230_110011,17.421715,39_28_86_28_39,
89,1024_1047_110011,17.405999,39_28_86_28_39,
89,1050_566_110011,16.910755,39_28_86_28_39,
89,260_996_100111,16.804507,39_126_39,
89,1024_516_100111,16.507169,39_28_86_28_39,
90,260_99_111101,20.777369,39_126_39,
90,1050_99_111001,20.648055,39_28_86_28_39,
90,1050_99_100111,20.623266,39_28_86_28_39,
90,920_99_110011,20.502439,39_15_86_28_39,
90,579_99_100111,20.470919,39_28_86_50_39,
90,260_99_100111,20.425153,39_28_86_28_39,
90,1050_99_111100,20.392313,39_28_86_28_39,
90,579_99_110011,20.385912,39_126_39,
90,399_99_111001,20.382363,39_28_86_50_39,
90,260_99_001111,20.381428,39_28_86_28_39,
90,687_99_111001,20.378393,39_28_86_28_39,
90,1024_99_100111,20.365818,39_28_86_28_39,
90,1050_99_110011,20.364921,39_28_86_28_39,
90,576_99_100111,20.329677,39_28_86_50_39,
90,920_99_111001,20.328721,39_29_86_28_39,
90,1024_99_110011,20.328709,39_28_86_28_39,
90,260_99_101011,20.290179,39_15_86_28_39,
90,920_99_101011,20.273389,39_28_86_50_39,
90,920_99_100111,20.255715,39_15_86_28_39,
90,260_99_111001,20.251064,39_28_86_28_39,
90,260_99_111100,19.976171,39_15_86_28_39,
90,260_99_110011,19.950218,39_28_86_29_39,
90,1050_99_100101,19.755956,39_28_86_28_39,
90,1024_99_100011,19.518464,39_28_86_28_39,
90,1128_99_100111,19.411438,39_126_39,
90,260_99_100010,18.808087,39_28_86_28_39,
90,260_99_011000,18.689523,39_28_86_28_39,
90,1024_142_100111,17.540694,39_126_39,
90,1050_618_100111,17.495542,39_28_86_28_39,
90,1024_819_100111,17.142601,39_3_86_28_39,
90,260_110_001111,17.101369,39_28_86_15_39,
90,260_1158_001111,16.061372,39_28_86_28_39,
91,100_99_111101,21.110910,39_126_39,
91,260_99_111101,20.777369,39_126_39,
91,1050_99_111001,20.648055,39_28_86_28_39,
91,1050_99_100111,20.623266,39_28_86_28_39,
91,920_99_110011,20.502439,39_15_86_28_39,
91,579_99_100111,20.470919,39_28_86_50_39,
91,260_99_100111,20.425153,39_28_86_28_39,
91,1050_99_111100,20.392313,39_28_86_28_39,
91,579_99_110011,20.385912,39_126_39,
91,399_99_111001,20.382363,39_28_86_50_39,
91,260_99_001111,20.381428,39_28_86_28_39,
91,687_99_111001,20.378393,39_28_86_28_39,
91,1024_99_100111,20.365818,39_28_86_28_39,
91,1050_99_110011,20.364921,39_28_86_28_39,
91,576_99_100111,20.329677,39_28_86_50_39,
91,920_99_111001,20.328721,39_29_86_28_39,
91,1024_99_110011,20.328709,39_28_86_28_39,
91,920_99_100111,20.255715,39_15_86_28_39,
91,260_99_111001,20.251064,39_28_86_28_39,
91,1024_99_111001,20.034691,39_28_86_15_39,
91,260_99_111100,19.976171,39_15_86_28_39,
91,1024_99_101101,19.973379,39_28_86_50_39,
91,920_99_011001,19.598745,39_28_86_15_39,
91,687_99_011001,19.308383,39_15_86_28_39,
91,1050_99_001100,19.012564,39_28_86_28_39,
91,1024_139_100111,18.519988,39_28_86_28_39,
91,687_993_111001,17.805819,39_28_86_28_39,
91,1024_155_100111,17.662090,39_28_86_28_39,
91,579_1091_110011,17.456523,39_28_86_15_39,
91,260_99_000000,17.216598,39_28_86_28_39,
91,1050_1205_100111,16.963719,39_28_86_28_39,
91,1050_727_001111,16.630399,39_28_86_28_39,
92,100_99_111101,21.110910,39_126_39,
92,260_99_111101,20.777369,39_126_39,
92,1050_99_111001,20.648055,39_28_86_28_39,
92,1050_99_100111,20.623266,39_28_86_28_39,
92,920_99_110011,20.502439,39_15_86_28_39,
92,579_99_100111,20.470919,39_28_86_50_39,
92,260_99_100111,20.425153,39_28_86_28_39,
92,1050_99_111100,20.392313,39_28_86_28_39,
92,579_99_110011,20.385912,39_126_39,
92,399_99_111001,20.382363,39_28_86_50_39,
92,260_99_001111,20.381428,39_28_86_28_39,
92,687_99_111001,20.378393,39_28_86_28_39,
92,1024_99_100111,20.365818,39_28_86_28_39,
92,1050_99_110011,20.364921,39_28_86_28_39,
92,576_99_100111,20.329677,39_28_86_50_39,
92,920_99_111001,20.328721,39_29_86_28_39,
92,1050_99_110110,20.184884,39_28_86_50_39,
92,1024_99_111100,20.132498,39_28_86_15_39,
92,687_99_100111,20.128083,39_28_86_15_39,
92,260_99_000111,19.769111,39_28_86_28_39,
92,1050_99_100101,19.755956,39_28_86_28_39,
92,920_99_100010,19.001995,39_28_86_28_39,
92,920_99_000101,18.967374,39_28_86_28_39,
92,260_99_000101,18.946104,39_28_86_28_39,
92,260_99_000110,18.598667,39_28_86_28_39,
92,579_95_110011,17.842611,39_126_39,
92,687_850_111001,17.700879,39_28_86_28_39,
92,1050_811_100111,17.140215,39_28_86_28_39,
92,100_516_111101,17.130130,39_28_86_28_39,
92,579_376_100111,16.616499,39_28_86_28_39,
92,1050_371_100111,16.445729,39_28_86_15_39,
92,1024_635_001111,15.781368,39_28_86_28_39,
93,100_99_111101,21.110910,39_126_39,
93,100_99_101100,20.801882,39_126_39,
93,260_99_111101,20.777369,39_126_39,
93,1050_99_111001,20.648055,39_28_86_28_39,
93,1050_99_100111,20.623266,39_28_86_28_39,
93,920_99_110011,20.502439,39_15_86_28_39,
93,579_99_100111,20.470919,39_28_86_50_39,
93,260_99_100111,20.425153,39_28_86_28_39,
93,1050_99_111100,20.392313,39_28_86_28_39,
93,579_99_110011,20.385912,39_126_39,
93,399_99_111001,20.382363,39_28_86_50_39,
93,260_99_001111,20.381428,39_28_86_28_39,
93,687_99_111001,20.378393,39_28_86_28_39,
93,1024_99_100111,20.365818,39_28_86_28_39,
93,1050_99_110011,20.364921,39_28_86_28_39,
93,576_99_100111,20.329677,39_28_86_50_39,
93,920_99_111001,20.328721,39_29_86_28_39,
93,1050_99_001111,20.269311,39_28_86_15_39,
93,920_99_100111,20.255715,39_15_86_28_39,
