gen,filename,PCE,donor
61,39_132_39,19.384913,PBCT-2F,
61,39_113_39,19.364376,PBCT-2F,
61,39_126_6,19.229566,PBCT-2F,
61,39_126_0,19.178553,PBCT-2F,
61,39_126_65,19.131512,PBCT-2F,
61,39_126_9,19.114169,PBCT-2F,
61,39_126_66,19.112341,PBCT-2F,
61,39_126_33,19.069564,PBCT-2F,
61,39_126_56,18.926260,PBCT-2F,
61,39_135_0,18.653729,PBCT-2F,
61,39_83_33,18.545678,PBCT-2F,
61,39_83_33,18.545678,PBCT-2F,
61,39_130_63,18.459603,PBCT-2F,
61,39_113_65,18.277765,PBCT-2F,
61,39_126_7,18.264685,PBCT-2F,
61,39_126_51,18.236798,PBCT-2F,
61,39_130_68,17.969792,PBCT-2F,
61,39_113_54,17.965192,PBCT-2F,
61,39_115_44,17.858179,PBCT-2F,
61,39_115_16,17.487485,PBCT-2F,
61,39_1_39,16.720318,D18,
61,39_65_65,16.008217,PBCT-2F,
61,39_33_66,15.272877,D18,
61,39_9_9,15.026813,PBCT-2F,
62,39_126_39,20.375972,PBCT-2F,
62,39_83_39,19.947660,PBCT-2F,
62,39_135_39,19.817874,PBCT-2F,
62,39_130_39,19.782828,PBCT-2F,
62,39_100_39,19.613084,PBCT-2F,
62,39_104_39,19.602359,PBCT-2F,
62,39_118_39,19.526517,PBCT-2F,
62,39_115_39,19.422893,PBCT-2F,
62,39_132_39,19.384913,PBCT-2F,
62,39_113_39,19.364376,PBCT-2F,
62,39_126_6,19.229566,PBCT-2F,
62,39_126_0,19.178553,PBCT-2F,
62,39_126_65,19.131512,PBCT-2F,
62,39_126_9,19.114169,PBCT-2F,
62,39_126_66,19.112341,PBCT-2F,
62,39_126_33,19.069564,PBCT-2F,
62,39_83_9,18.602879,PBCT-2F,
62,39_92_39,18.483326,PBCT-2F,
62,39_130_25,18.473710,PBCT-2F,
62,39_135_66,18.431560,PBCT-2F,
62,39_130_66,18.404870,PBCT-2F,
62,39_132_0,18.292450,PBCT-2F,
62,39_104_4,18.166257,PBCT-2F,
62,39_113_66,18.097790,PBCT-2F,
62,39_130_67,17.974209,PBCT-2F,
62,46_126_66,17.605598,PBCT-2F,
62,39_71_39,17.581663,PBCT-2F,
62,39_132_50,17.511768,PBCT-2F,
62,39_65_65,16.008217,PBCT-2F,
62,39_33_33,15.140921,PBCT-2F,
62,39_33_33,15.140921,PBCT-2F,
62,39_128_0,14.339623,PBB-F,
63,39_126_39,20.375972,PBCT-2F,
63,39_83_39,19.947660,PBCT-2F,
63,39_135_39,19.817874,PBCT-2F,
63,39_130_39,19.782828,PBCT-2F,
63,39_100_39,19.613084,PBCT-2F,
63,39_104_39,19.602359,PBCT-2F,
63,39_118_39,19.526517,PBCT-2F,
63,39_115_39,19.422893,PBCT-2F,
63,39_132_39,19.384913,PBCT-2F,
63,39_113_39,19.364376,PBCT-2F,
63,39_126_6,19.229566,PBCT-2F,
63,39_126_0,19.178553,PBCT-2F,
63,39_126_65,19.131512,PBCT-2F,
63,39_126_9,19.114169,PBCT-2F,
63,39_126_66,19.112341,PBCT-2F,
63,39_126_33,19.069564,PBCT-2F,
63,39_126_34,18.669882,PBCT-2F,
63,39_83_33,18.545678,PBCT-2F,
63,39_106_39,18.442514,PBCT-2F,
63,39_104_66,18.260647,PBCT-2F,
63,39_100_30,18.207929,PBCT-2F,
63,29_118_39,18.198944,PBCT-2F,
63,39_115_33,18.170700,PBCT-2F,
63,39_113_0,18.078042,PBCT-2F,
63,39_63_39,17.271162,PBCT-2F,
63,7_126_65,17.005627,PBCT-2F,
63,39_113_22,16.906408,PBCT-2F,
63,39_0_0,16.725362,PBCT-2F,
63,39_4_39,16.692624,PBCT-2F,
63,48_126_6,16.592841,PBCT-2F,
63,39_50_39,16.186390,D18,
63,13_100_0,16.162829,PBCT-2F,
64,39_126_39,20.375972,PBCT-2F,
64,39_83_39,19.947660,PBCT-2F,
64,39_135_39,19.817874,PBCT-2F,
64,39_130_39,19.782828,PBCT-2F,
64,39_100_39,19.613084,PBCT-2F,
64,39_104_39,19.602359,PBCT-2F,
64,39_118_39,19.526517,PBCT-2F,
64,39_115_39,19.422893,PBCT-2F,
64,39_132_39,19.384913,PBCT-2F,
64,39_113_39,19.364376,PBCT-2F,
64,39_126_6,19.229566,PBCT-2F,
64,39_126_0,19.178553,PBCT-2F,
64,39_126_65,19.131512,PBCT-2F,
64,39_126_9,19.114169,PBCT-2F,
64,39_126_66,19.112341,PBCT-2F,
64,39_126_33,19.069564,PBCT-2F,
64,39_126_64,19.025765,PBCT-2F,
64,39_126_47,18.790674,PBCT-2F,
64,39_130_62,18.787469,PBCT-2F,
64,39_126_17,18.709947,PBCT-2F,
64,39_83_29,18.575696,PBCT-2F,
64,39_126_23,18.554197,PBCT-2F,
64,12_83_39,18.468626,PBCT-2F,
64,39_135_33,18.457356,PBCT-2F,
64,39_135_33,18.457356,PBCT-2F,
64,39_118_49,18.189164,PBCT-2F,
64,39_135_44,18.107162,PBCT-2F,
64,39_118_1,18.083266,PBCT-2F,
64,39_130_37,18.071510,PBCT-2F,
64,39_115_9,18.002838,PBCT-2F,
64,39_31_39,16.919406,D18,
64,39_42_39,16.821178,PBCT-2F,
65,39_126_39,20.375972,PBCT-2F,
65,39_83_39,19.947660,PBCT-2F,
65,39_135_39,19.817874,PBCT-2F,
65,39_130_39,19.782828,PBCT-2F,
65,39_100_39,19.613084,PBCT-2F,
65,39_104_39,19.602359,PBCT-2F,
65,39_118_39,19.526517,PBCT-2F,
65,39_115_39,19.422893,PBCT-2F,
65,39_132_39,19.384913,PBCT-2F,
65,39_113_39,19.364376,PBCT-2F,
65,39_126_6,19.229566,PBCT-2F,
65,39_126_0,19.178553,PBCT-2F,
65,39_126_65,19.131512,PBCT-2F,
65,39_126_9,19.114169,PBCT-2F,
65,39_126_66,19.112341,PBCT-2F,
65,39_126_33,19.069564,PBCT-2F,
65,39_135_65,18.606898,PBCT-2F,
65,39_100_6,18.378722,PBCT-2F,
65,39_130_44,18.291944,PBCT-2F,
65,39_113_65,18.277765,PBCT-2F,
65,0_113_39,18.213227,PBCT-2F,
65,39_113_66,18.097790,PBCT-2F,
65,39_104_61,18.071718,PBCT-2F,
65,39_113_33,18.025173,PBCT-2F,
65,39_135_58,18.004924,PBCT-2F,
65,39_126_22,17.951609,PBCT-2F,
65,39_104_41,17.898954,PBCT-2F,
65,39_104_37,17.811544,PBCT-2F,
65,39_60_39,17.669690,PBCT-2F,
65,39_130_22,17.459611,PBCT-2F,
65,27_135_33,17.062793,PBCT-2F,
65,39_23_39,16.278012,PBCT-2F,
66,39_126_39,20.375972,PBCT-2F,
66,39_83_39,19.947660,PBCT-2F,
66,39_135_39,19.817874,PBCT-2F,
66,39_130_39,19.782828,PBCT-2F,
66,39_100_39,19.613084,PBCT-2F,
66,39_104_39,19.602359,PBCT-2F,
66,39_118_39,19.526517,PBCT-2F,
66,39_115_39,19.422893,PBCT-2F,
66,39_132_39,19.384913,PBCT-2F,
66,39_113_39,19.364376,PBCT-2F,
66,39_126_6,19.229566,PBCT-2F,
66,39_126_0,19.178553,PBCT-2F,
66,39_126_65,19.131512,PBCT-2F,
66,39_126_9,19.114169,PBCT-2F,
66,39_126_66,19.112341,PBCT-2F,
66,39_126_33,19.069564,PBCT-2F,
66,39_127_39,18.923983,PBCT-2F,
66,39_126_15,18.894172,PBCT-2F,
66,39_126_29,18.792625,PBCT-2F,
66,39_126_45,18.714637,PBCT-2F,
66,39_126_34,18.669882,PBCT-2F,
66,39_130_33,18.496506,PBCT-2F,
66,39_132_61,18.094808,PBCT-2F,
66,39_100_34,17.942167,PBCT-2F,
66,39_126_13,17.907034,PBCT-2F,
66,39_132_10,17.769362,PBCT-2F,
66,39_100_57,17.571509,PBCT-2F,
66,15_126_0,17.569184,PBCT-2F,
66,31_118_39,17.470823,PBCT-2F,
66,39_33_39,16.627830,PBCT-2F,
66,39_47_39,16.407006,PBCT-2F,
66,39_80_39,15.992959,PBB-F,
67,39_126_39,20.375972,PBCT-2F,
67,39_83_39,19.947660,PBCT-2F,
67,39_135_39,19.817874,PBCT-2F,
67,39_130_39,19.782828,PBCT-2F,
67,39_100_39,19.613084,PBCT-2F,
67,39_104_39,19.602359,PBCT-2F,
67,39_118_39,19.526517,PBCT-2F,
67,39_115_39,19.422893,PBCT-2F,
67,39_132_39,19.384913,PBCT-2F,
67,39_113_39,19.364376,PBCT-2F,
67,39_126_6,19.229566,PBCT-2F,
67,39_126_0,19.178553,PBCT-2F,
67,39_126_65,19.131512,PBCT-2F,
67,39_126_9,19.114169,PBCT-2F,
67,39_126_66,19.112341,PBCT-2F,
67,39_126_33,19.069564,PBCT-2F,
67,39_126_42,18.393766,PBCT-2F,
67,39_126_24,18.370433,PBCT-2F,
67,39_118_0,18.352359,PBCT-2F,
67,7_126_39,18.294430,PBCT-2F,
67,39_113_9,18.182835,PBCT-2F,
67,39_115_12,18.149858,PBCT-2F,
67,39_118_38,17.919676,PBCT-2F,
67,39_130_57,17.756372,PBCT-2F,
67,39_100_51,17.526699,PBCT-2F,
67,39_107_66,17.483364,PBCT-2F,
67,14_126_66,17.088716,PBCT-2F,
67,39_0_0,16.725362,PBCT-2F,
67,39_138_65,15.669293,PBCT-2F,
67,39_18_6,15.362711,PBCT-2F,
67,39_6_6,14.851777,PBB-F,
67,39_6_6,14.851777,PBB-F,
68,39_126_39,20.375972,PBCT-2F,
68,39_83_39,19.947660,PBCT-2F,
68,39_135_39,19.817874,PBCT-2F,
68,39_130_39,19.782828,PBCT-2F,
68,39_100_39,19.613084,PBCT-2F,
68,39_104_39,19.602359,PBCT-2F,
68,39_118_39,19.526517,PBCT-2F,
68,39_115_39,19.422893,PBCT-2F,
68,39_132_39,19.384913,PBCT-2F,
68,39_113_39,19.364376,PBCT-2F,
68,39_126_6,19.229566,PBCT-2F,
68,39_126_0,19.178553,PBCT-2F,
68,39_126_65,19.131512,PBCT-2F,
68,39_126_9,19.114169,PBCT-2F,
68,39_126_66,19.112341,PBCT-2F,
68,39_126_33,19.069564,PBCT-2F,
68,39_126_4,18.935747,PBCT-2F,
68,39_135_65,18.606898,PBCT-2F,
68,39_133_33,18.541302,PBCT-2F,
68,39_126_31,18.449159,PBCT-2F,
68,63_100_39,18.311972,PBCT-2F,
68,39_104_0,18.296694,PBCT-2F,
68,39_104_0,18.296694,PBCT-2F,
68,39_113_65,18.277765,PBCT-2F,
68,39_113_33,18.025173,PBCT-2F,
68,39_100_68,17.903247,PBCT-2F,
68,39_118_17,17.808323,PBCT-2F,
68,50_118_39,17.509108,PBCT-2F,
68,39_69_39,17.269890,PBCT-2F,
68,23_126_0,17.253901,PBCT-2F,
68,39_16_39,16.017381,PBCT-2F,
68,39_9_9,15.026813,PBCT-2F,
69,39_126_39,20.375972,PBCT-2F,
69,39_83_39,19.947660,PBCT-2F,
69,39_135_39,19.817874,PBCT-2F,
69,39_130_39,19.782828,PBCT-2F,
69,39_100_39,19.613084,PBCT-2F,
69,39_104_39,19.602359,PBCT-2F,
69,39_118_39,19.526517,PBCT-2F,
69,39_115_39,19.422893,PBCT-2F,
69,39_132_39,19.384913,PBCT-2F,
69,39_113_39,19.364376,PBCT-2F,
69,39_126_6,19.229566,PBCT-2F,
69,39_126_0,19.178553,PBCT-2F,
69,39_126_65,19.131512,PBCT-2F,
69,39_126_9,19.114169,PBCT-2F,
69,39_126_66,19.112341,PBCT-2F,
69,39_126_25,19.099507,PBCT-2F,
69,39_126_33,19.069564,PBCT-2F,
69,39_126_64,19.025765,PBCT-2F,
69,39_83_62,18.840562,PBCT-2F,
69,39_125_39,18.550033,PBCT-2F,
69,39_126_2,18.492187,PBCT-2F,
69,39_104_63,18.307591,PBCT-2F,
69,39_115_33,18.170700,PBCT-2F,
69,39_135_10,18.154535,PBCT-2F,
69,39_83_7,17.896935,PBCT-2F,
69,39_118_19,17.509674,PBCT-2F,
69,11_126_33,17.486365,PBCT-2F,
69,39_115_31,17.340205,PBCT-2F,
69,39_113_18,17.106817,PBCT-2F,
69,47_118_65,16.697614,PBCT-2F,
69,39_109_39,16.322206,D18,
69,39_9_9,15.026813,PBCT-2F,
70,39_126_39,20.375972,PBCT-2F,
70,39_83_39,19.947660,PBCT-2F,
70,39_135_39,19.817874,PBCT-2F,
70,39_130_39,19.782828,PBCT-2F,
70,39_100_39,19.613084,PBCT-2F,
70,39_104_39,19.602359,PBCT-2F,
70,39_118_39,19.526517,PBCT-2F,
70,39_115_39,19.422893,PBCT-2F,
70,39_132_39,19.384913,PBCT-2F,
70,39_113_39,19.364376,PBCT-2F,
70,39_126_6,19.229566,PBCT-2F,
70,39_126_0,19.178553,PBCT-2F,
70,39_126_65,19.131512,PBCT-2F,
70,39_126_9,19.114169,PBCT-2F,
70,39_126_66,19.112341,PBCT-2F,
70,39_126_25,19.099507,PBCT-2F,
70,39_126_41,18.725922,PBCT-2F,
70,39_83_33,18.545678,PBCT-2F,
70,39_126_59,18.490953,PBCT-2F,
70,39_103_39,18.416613,PBCT-2F,
70,39_126_52,18.324644,PBCT-2F,
70,39_104_0,18.296694,PBCT-2F,
70,39_118_61,18.085720,PBCT-2F,
70,6_126_0,17.968065,PBCT-2F,
70,39_83_16,17.742992,PBCT-2F,
70,39_113_5,17.370870,PBCT-2F,
70,39_114_65,17.297580,PBCT-2F,
70,39_0_0,16.725362,PBCT-2F,
70,39_53_39,16.468608,D18,
70,39_60_66,16.259798,PBCT-2F,
70,39_54_6,15.088728,D18,
70,39_6_6,14.851777,PBB-F,
71,39_126_39,20.375972,PBCT-2F,
71,39_83_39,19.947660,PBCT-2F,
71,39_135_39,19.817874,PBCT-2F,
71,39_130_39,19.782828,PBCT-2F,
71,39_100_39,19.613084,PBCT-2F,
71,39_104_39,19.602359,PBCT-2F,
71,39_118_39,19.526517,PBCT-2F,
71,39_115_39,19.422893,PBCT-2F,
71,39_132_39,19.384913,PBCT-2F,
71,39_113_39,19.364376,PBCT-2F,
71,39_126_6,19.229566,PBCT-2F,
71,39_126_0,19.178553,PBCT-2F,
71,39_126_65,19.131512,PBCT-2F,
71,39_126_9,19.114169,PBCT-2F,
71,39_126_66,19.112341,PBCT-2F,
71,39_126_25,19.099507,PBCT-2F,
71,39_83_9,18.602879,PBCT-2F,
71,39_130_65,18.599376,PBCT-2F,
71,39_130_25,18.473710,PBCT-2F,
71,39_135_15,18.220507,PBCT-2F,
71,25_113_39,18.183603,PBCT-2F,
71,56_118_39,18.099633,PBCT-2F,
71,39_130_58,18.042254,PBCT-2F,
71,39_83_50,17.846612,PBCT-2F,
71,39_100_31,17.711183,PBCT-2F,
71,39_115_24,17.523416,PBCT-2F,
71,47_104_65,16.824988,PBCT-2F,
71,39_96_39,16.492475,PBCT-2F,
71,53_135_9,16.283209,PBCT-2F,
71,39_65_65,16.008217,PBCT-2F,
71,39_65_65,16.008217,PBCT-2F,
71,39_66_66,15.877134,PBCT-2F,
72,39_126_39,20.375972,PBCT-2F,
72,39_83_39,19.947660,PBCT-2F,
72,39_135_39,19.817874,PBCT-2F,
72,39_130_39,19.782828,PBCT-2F,
72,39_34_39,19.779017,PBCT-2F,
72,39_100_39,19.613084,PBCT-2F,
72,39_104_39,19.602359,PBCT-2F,
72,39_118_39,19.526517,PBCT-2F,
72,39_115_39,19.422893,PBCT-2F,
72,39_132_39,19.384913,PBCT-2F,
72,39_113_39,19.364376,PBCT-2F,
72,39_126_6,19.229566,PBCT-2F,
72,39_126_0,19.178553,PBCT-2F,
72,39_126_65,19.131512,PBCT-2F,
72,39_126_9,19.114169,PBCT-2F,
72,39_126_66,19.112341,PBCT-2F,
72,39_126_25,19.099507,PBCT-2F,
72,39_126_63,19.018305,PBCT-2F,
72,39_126_15,18.894172,PBCT-2F,
72,39_126_43,18.735021,PBCT-2F,
72,34_126_39,18.675823,PBCT-2F,
72,39_126_23,18.554197,PBCT-2F,
72,60_100_39,18.351054,PBCT-2F,
72,39_132_65,18.316433,PBCT-2F,
72,39_118_25,18.208249,PBCT-2F,
72,39_135_36,18.099201,PBCT-2F,
72,39_118_30,18.067984,PBCT-2F,
72,47_118_39,17.880113,PBCT-2F,
72,39_135_3,17.868333,PBCT-2F,
72,44_132_39,17.805953,PBCT-2F,
72,39_113_67,17.665087,PBCT-2F,
72,42_100_0,16.451203,PBCT-2F,
73,39_126_39,20.375972,PBCT-2F,
73,39_83_39,19.947660,PBCT-2F,
73,39_135_39,19.817874,PBCT-2F,
73,39_130_39,19.782828,PBCT-2F,
73,39_34_39,19.779017,PBCT-2F,
73,39_100_39,19.613084,PBCT-2F,
73,39_104_39,19.602359,PBCT-2F,
73,39_118_39,19.526517,PBCT-2F,
73,39_115_39,19.422893,PBCT-2F,
73,39_132_39,19.384913,PBCT-2F,
73,39_113_39,19.364376,PBCT-2F,
73,39_126_6,19.229566,PBCT-2F,
73,39_126_0,19.178553,PBCT-2F,
73,39_126_65,19.131512,PBCT-2F,
73,39_126_9,19.114169,PBCT-2F,
73,39_126_66,19.112341,PBCT-2F,
73,39_126_33,19.069564,PBCT-2F,
73,39_126_60,19.020468,PBCT-2F,
73,39_118_65,18.385113,PBCT-2F,
73,39_100_6,18.378722,PBCT-2F,
73,39_115_6,18.287723,PBCT-2F,
73,39_100_28,18.198689,PBCT-2F,
73,39_100_38,18.081066,PBCT-2F,
73,39_118_46,18.037403,PBCT-2F,
73,63_126_6,17.894074,PBCT-2F,
73,59_104_39,17.747352,PBCT-2F,
73,39_132_45,17.608600,PBCT-2F,
73,39_130_13,17.532550,PBCT-2F,
73,12_126_66,17.427951,PBCT-2F,
73,39_67_39,17.202590,PBCT-2F,
73,39_19_39,16.084293,PBCT-2F,
73,39_65_65,16.008217,PBCT-2F,
74,39_126_39,20.375972,PBCT-2F,
74,39_83_39,19.947660,PBCT-2F,
74,39_135_39,19.817874,PBCT-2F,
74,39_130_39,19.782828,PBCT-2F,
74,39_34_39,19.779017,PBCT-2F,
74,39_100_39,19.613084,PBCT-2F,
74,39_104_39,19.602359,PBCT-2F,
74,39_118_39,19.526517,PBCT-2F,
74,39_115_39,19.422893,PBCT-2F,
74,39_132_39,19.384913,PBCT-2F,
74,39_113_39,19.364376,PBCT-2F,
74,39_126_6,19.229566,PBCT-2F,
74,39_78_39,19.200065,PBCT-2F,
74,39_126_0,19.178553,PBCT-2F,
74,39_126_65,19.131512,PBCT-2F,
74,39_126_9,19.114169,PBCT-2F,
74,39_126_66,19.112341,PBCT-2F,
74,39_108_39,18.755653,PBCT-2F,
74,39_37_39,18.726188,PBCT-2F,
74,39_126_41,18.725922,PBCT-2F,
74,39_126_52,18.324644,PBCT-2F,
74,39_135_41,18.196179,PBCT-2F,
74,39_126_21,18.100396,PBCT-2F,
74,39_126_13,17.907034,PBCT-2F,
74,39_135_3,17.868333,PBCT-2F,
74,39_83_52,17.754697,PBCT-2F,
74,39_135_52,17.616733,PBCT-2F,
74,53_130_39,17.506609,PBCT-2F,
74,39_104_21,17.306513,PBCT-2F,
74,39_65_65,16.008217,PBCT-2F,
74,39_9_9,15.026813,PBCT-2F,
74,39_93_65,15.025895,PBB-F,
75,39_126_39,20.375972,PBCT-2F,
75,39_83_39,19.947660,PBCT-2F,
75,39_135_39,19.817874,PBCT-2F,
75,39_130_39,19.782828,PBCT-2F,
75,39_34_39,19.779017,PBCT-2F,
75,39_100_39,19.613084,PBCT-2F,
75,39_104_39,19.602359,PBCT-2F,
75,39_118_39,19.526517,PBCT-2F,
75,39_115_39,19.422893,PBCT-2F,
75,39_132_39,19.384913,PBCT-2F,
75,39_113_39,19.364376,PBCT-2F,
75,39_126_6,19.229566,PBCT-2F,
75,39_78_39,19.200065,PBCT-2F,
75,39_126_0,19.178553,PBCT-2F,
75,39_126_65,19.131512,PBCT-2F,
75,39_126_9,19.114169,PBCT-2F,
75,39_126_46,18.889295,PBCT-2F,
75,39_130_6,18.459574,PBCT-2F,
75,39_34_56,18.393752,PBCT-2F,
75,39_126_14,18.391244,PBCT-2F,
75,39_100_30,18.207929,PBCT-2F,
75,39_135_35,17.981897,PBCT-2F,
75,39_78_6,17.980527,PBCT-2F,
75,39_126_22,17.951609,PBCT-2F,
75,39_132_17,17.788055,PBCT-2F,
75,39_132_68,17.680969,PBCT-2F,
75,22_83_39,17.605537,PBCT-2F,
75,39_65_39,17.418142,PBCT-2F,
75,39_74_39,16.817811,PBCT-2F,
75,39_0_0,16.725362,PBCT-2F,
75,39_85_9,16.444396,PBCT-2F,
75,39_6_6,14.851777,PBB-F,
76,39_126_39,20.375972,PBCT-2F,
76,39_83_39,19.947660,PBCT-2F,
76,39_135_39,19.817874,PBCT-2F,
76,39_130_39,19.782828,PBCT-2F,
76,39_34_39,19.779017,PBCT-2F,
76,39_100_39,19.613084,PBCT-2F,
76,39_104_39,19.602359,PBCT-2F,
76,39_118_39,19.526517,PBCT-2F,
76,39_115_39,19.422893,PBCT-2F,
76,39_132_39,19.384913,PBCT-2F,
76,39_113_39,19.364376,PBCT-2F,
76,39_126_6,19.229566,PBCT-2F,
76,39_78_39,19.200065,PBCT-2F,
76,39_126_0,19.178553,PBCT-2F,
76,39_126_65,19.131512,PBCT-2F,
76,39_126_9,19.114169,PBCT-2F,
76,39_126_54,18.845999,PBCT-2F,
76,39_112_39,18.741617,PBCT-2F,
76,39_83_9,18.602879,PBCT-2F,
76,39_126_68,18.508216,PBCT-2F,
76,39_34_0,18.478901,PBCT-2F,
76,39_126_14,18.391244,PBCT-2F,
76,39_104_65,18.324678,PBCT-2F,
76,31_126_39,18.276443,PBCT-2F,
76,30_118_39,18.075258,PBCT-2F,
76,39_113_35,17.874916,PBCT-2F,
76,17_104_39,17.851952,PBCT-2F,
76,10_126_0,17.590636,PBCT-2F,
76,39_71_39,17.581663,PBCT-2F,
76,39_115_23,17.521237,PBCT-2F,
76,39_0_0,16.725362,PBCT-2F,
76,39_4_65,15.336124,PBCT-2F,
77,39_126_39,20.375972,PBCT-2F,
77,39_83_39,19.947660,PBCT-2F,
77,39_135_39,19.817874,PBCT-2F,
77,39_130_39,19.782828,PBCT-2F,
77,39_34_39,19.779017,PBCT-2F,
77,39_100_39,19.613084,PBCT-2F,
77,39_104_39,19.602359,PBCT-2F,
77,39_118_39,19.526517,PBCT-2F,
77,39_115_39,19.422893,PBCT-2F,
77,39_132_39,19.384913,PBCT-2F,
77,39_113_39,19.364376,PBCT-2F,
77,39_126_6,19.229566,PBCT-2F,
77,39_78_39,19.200065,PBCT-2F,
77,39_126_0,19.178553,PBCT-2F,
77,39_126_65,19.131512,PBCT-2F,
77,39_126_9,19.114169,PBCT-2F,
77,39_126_26,18.823226,PBCT-2F,
77,39_126_43,18.735021,PBCT-2F,
77,39_34_6,18.625855,PBCT-2F,
77,39_34_30,18.485171,PBCT-2F,
77,39_118_65,18.385113,PBCT-2F,
77,39_113_0,18.078042,PBCT-2F,
77,39_115_46,17.990439,PBCT-2F,
77,39_113_61,17.892095,PBCT-2F,
77,39_113_17,17.750685,PBCT-2F,
77,39_83_5,17.748060,PBCT-2F,
77,39_118_41,17.720774,PBCT-2F,
77,39_100_53,17.718869,PBCT-2F,
77,39_135_7,17.682039,PBCT-2F,
77,39_103_9,17.223120,PBCT-2F,
77,39_0_0,16.725362,PBCT-2F,
77,39_96_39,16.492475,PBCT-2F,
78,39_126_39,20.375972,PBCT-2F,
78,39_83_39,19.947660,PBCT-2F,
78,39_135_39,19.817874,PBCT-2F,
78,39_130_39,19.782828,PBCT-2F,
78,39_34_39,19.779017,PBCT-2F,
78,39_100_39,19.613084,PBCT-2F,
78,39_104_39,19.602359,PBCT-2F,
78,39_24_39,19.561728,PBCT-2F,
78,39_118_39,19.526517,PBCT-2F,
78,39_115_39,19.422893,PBCT-2F,
78,39_132_39,19.384913,PBCT-2F,
78,39_113_39,19.364376,PBCT-2F,
78,39_126_6,19.229566,PBCT-2F,
78,39_78_39,19.200065,PBCT-2F,
78,39_126_0,19.178553,PBCT-2F,
78,39_126_65,19.131512,PBCT-2F,
78,39_126_9,19.114169,PBCT-2F,
78,36_126_39,18.679807,PBCT-2F,
78,39_113_6,18.193853,PBCT-2F,
78,39_83_8,18.082914,PBCT-2F,
78,39_127_6,18.020685,PBCT-2F,
78,39_83_52,17.754697,PBCT-2F,
78,39_130_52,17.646293,PBCT-2F,
78,39_78_47,17.615173,PBCT-2F,
78,39_135_40,17.608518,PBCT-2F,
78,39_34_48,17.495800,PBCT-2F,
78,39_115_52,17.435303,PBCT-2F,
78,39_113_20,17.027567,PBCT-2F,
78,39_28_39,16.620423,D18,
78,39_82_39,16.460165,PBB-F,
78,39_65_65,16.008217,PBCT-2F,
78,39_9_9,15.026813,PBCT-2F,
79,39_126_39,20.375972,PBCT-2F,
79,39_83_39,19.947660,PBCT-2F,
79,39_135_39,19.817874,PBCT-2F,
79,39_130_39,19.782828,PBCT-2F,
79,39_34_39,19.779017,PBCT-2F,
79,39_100_39,19.613084,PBCT-2F,
79,39_104_39,19.602359,PBCT-2F,
79,39_24_39,19.561728,PBCT-2F,
79,39_118_39,19.526517,PBCT-2F,
79,39_115_39,19.422893,PBCT-2F,
79,39_132_39,19.384913,PBCT-2F,
79,39_113_39,19.364376,PBCT-2F,
79,39_126_6,19.229566,PBCT-2F,
79,39_78_39,19.200065,PBCT-2F,
79,39_126_0,19.178553,PBCT-2F,
79,39_126_65,19.131512,PBCT-2F,
79,39_126_35,18.542416,PBCT-2F,
79,39_34_12,18.387373,PBCT-2F,
79,39_118_65,18.385113,PBCT-2F,
79,39_24_0,18.289903,PBCT-2F,
79,39_113_62,18.248538,PBCT-2F,
79,26_104_39,17.888263,PBCT-2F,
79,39_113_35,17.874916,PBCT-2F,
79,39_22_0,17.841613,PBCT-2F,
79,3_104_39,17.623751,PBCT-2F,
79,5_113_39,17.535737,PBCT-2F,
79,39_104_16,17.411018,PBCT-2F,
79,39_118_52,17.356367,PBCT-2F,
79,3_126_65,17.183819,PBCT-2F,
79,39_78_40,17.058054,PBCT-2F,
79,67_135_65,16.753981,PBCT-2F,
79,39_53_39,16.468608,D18,
80,39_126_39,20.375972,PBCT-2F,
80,39_83_39,19.947660,PBCT-2F,
80,39_135_39,19.817874,PBCT-2F,
80,39_130_39,19.782828,PBCT-2F,
80,39_34_39,19.779017,PBCT-2F,
80,39_100_39,19.613084,PBCT-2F,
80,39_104_39,19.602359,PBCT-2F,
80,39_24_39,19.561728,PBCT-2F,
80,39_118_39,19.526517,PBCT-2F,
80,39_115_39,19.422893,PBCT-2F,
80,39_132_39,19.384913,PBCT-2F,
80,39_113_39,19.364376,PBCT-2F,
80,39_126_6,19.229566,PBCT-2F,
80,39_78_39,19.200065,PBCT-2F,
80,39_126_0,19.178553,PBCT-2F,
80,39_126_65,19.131512,PBCT-2F,
80,39_126_36,18.679759,PBCT-2F,
80,39_130_65,18.599376,PBCT-2F,
80,39_83_33,18.545678,PBCT-2F,
80,39_135_55,18.485488,PBCT-2F,
80,39_132_65,18.316433,PBCT-2F,
80,39_135_28,18.296741,PBCT-2F,
80,39_113_0,18.078042,PBCT-2F,
80,39_135_2,18.063097,PBCT-2F,
80,39_24_47,18.017222,PBCT-2F,
80,39_115_27,18.006169,PBCT-2F,
80,39_104_28,17.966761,PBCT-2F,
80,56_78_39,17.933476,PBCT-2F,
80,39_83_52,17.754697,PBCT-2F,
80,39_115_59,17.600496,PBCT-2F,
80,39_0_0,16.725362,PBCT-2F,
80,39_46_39,16.227734,D18,
81,39_126_39,20.375972,PBCT-2F,
81,39_83_39,19.947660,PBCT-2F,
81,39_135_39,19.817874,PBCT-2F,
81,39_130_39,19.782828,PBCT-2F,
81,39_34_39,19.779017,PBCT-2F,
81,39_100_39,19.613084,PBCT-2F,
